Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Elan Bar-Lev-Wise,Yale,F,Sr,10,0,0,0,0,2,5,0,0,0,-6,5,28,31,47.5
,Anthony Calafiore,Maine,F,Jr,9,0,0,0,0,4,11,0,0,0,-3,7,0,2,0
,Graham Harris,Minnesota,F,So,9,0,0,0,0,2,3,0,0,0,0,0,0,0,
,Evan Mitchell,St. Lawrence,D,Jr,9,0,0,0,0,2,1,0,0,0,-2,6,0,0,
,Drew Hockley,Quinnipiac,D,So,9,0,0,0,0,15,5,0,0,0,0,4,0,0,
,Axel Mangbo,Vermont,G,Jr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Louden Hogg,Holy Cross,G,Sr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Weilandt,Merrimack,F,Jr,8,0,0,0,0,24,8,0,0,0,-2,4,7,8,46.7
,Tyler Palmer,Bowling Green,G,So,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alex Servagno,Penn State,F,Sr,8,0,0,0,0,0,1,0,0,0,-3,6,0,0,
,Grayden Daul,Northern Michigan,D,So,8,0,0,0,0,0,1,0,0,0,-2,8,0,0,
,Jackson Irving,Massachusetts,G,Jr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Humphrey,Western Michigan,F,So,8,0,0,0,0,4,5,0,0,0,0,1,1,3,25
,Jordin Palmer,Stonehill,D,Fr,8,0,0,0,0,2,3,0,0,0,-3,0,0,0,
,August Classon,Mass.-Lowell,D,Fr,8,0,0,0,0,0,2,0,0,0,-2,1,0,0,
,Linards Lipskis,Stonehill,G,So,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Calvin Vachon,Alaska,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Fyodor Nikolayenya,Alaska,F,So,8,0,0,0,0,4,4,0,0,0,-2,2,1,1,50
,Jacob MacDonald,Mass.-Lowell,F,So,8,0,0,0,0,6,9,0,0,0,-1,1,6,2,75
,Cole Ward,Michigan State,D,Fr,7,0,0,0,0,17,2,0,0,0,0,0,0,0,
,Croix Kochendorfer,Robert Morris,G,So,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Andrew Oke,Lake Superior,G,Fr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Kroll,Mass.-Lowell,D,Fr,7,0,0,0,0,6,0,0,0,0,0,5,0,0,
,Henry Bartle,Alaska-Anchorage,F,Jr,7,0,0,0,0,6,5,0,0,0,-4,5,2,1,66.7
,Matthew Brille,Brown,F,Jr,7,0,0,0,0,0,3,0,0,0,-1,0,0,0,
,Jack Larrigan,Notre Dame,F,So,7,0,0,0,0,0,3,0,0,0,-1,1,0,0,
,Keenan Rancier,Clarkson,G,Gr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jay Feldberg,Boston University,F,Fr,7,0,0,0,0,0,0,0,0,0,1,0,0,0,
,Josh Phillips,Canisius,D,Gr,7,0,0,0,0,4,5,0,0,0,1,5,0,0,
,Ethan Dahlmeir,Minnesota-Duluth,G,So,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Houle,Clarkson,D,So,6,0,0,0,0,4,3,0,0,0,-2,4,0,0,
,Brandon Lajoie,Alaska-Anchorage,F,Sr,6,0,0,0,0,0,2,0,0,0,-2,1,0,0,
,A.J. Macaulay,Bemidji State,D,Jr,6,0,0,0,0,0,6,0,0,0,0,6,0,0,
,Charlie Michaud,Miami,D,Fr,6,0,0,0,0,0,2,0,0,0,1,2,0,0,
,Jan Lasak,St. Lawrence,F,Sr,6,0,0,0,0,0,2,0,0,0,-1,4,1,1,50
,Reid Conn,New Hampshire,D,Fr,6,0,0,0,0,9,0,0,0,0,-1,3,0,0,
,Stephen Peck,Michigan,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Blake Humphrey,Lake Superior,F,Gr,6,0,0,0,0,2,3,0,0,0,-2,1,2,0,100
,Parker Murray,Cornell,F,So,6,0,0,0,0,0,10,0,0,0,0,1,0,0,
,Hudson Gorski,Cornell,D,Fr,6,0,0,0,0,2,2,0,0,0,4,1,0,0,
,Jackson Unger,Colorado College,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Wattvil,Robert Morris,D,Jr,6,0,0,0,0,6,3,0,0,0,-2,1,0,0,
,William Ingemann,St. Thomas,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Patrick Schmiedlin,Lindenwood,F,Jr,6,0,0,0,0,0,2,0,0,0,1,0,0,0,
,Remington Keopple,Cornell,G,Sr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tristan Zarsky,Brown,D,So,5,0,0,0,0,0,1,0,0,0,-2,4,0,0,
,Xavier Henry,Vermont,D,Sr,5,0,0,0,0,0,1,0,0,0,-1,4,0,0,
,Noah Rupprecht,Ferris State,G,Jr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Bryant Marks,Alaska-Anchorage,G,So,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jonathan Wong,Lindenwood,D,Fr,5,0,0,0,0,0,1,0,0,0,-1,3,0,0,
,Austin Zemlak,Arizona State,D,Fr,5,0,0,0,0,8,0,0,0,0,-1,1,0,0,
,Max Weilandt,Northern Michigan,G,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mitchell Day,Niagara,G,Jr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,David Elmy,Canisius,F,Fr,5,0,0,0,0,2,2,0,0,0,1,0,0,0,
,Alex Christopoulos,RIT,F,So,5,0,0,0,0,0,9,0,0,0,-1,2,0,0,
,Lukas Renaud,Long Island,G,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Ranstrom,Lake Superior,D,Fr,5,0,0,0,0,0,0,0,0,0,-2,1,0,0,
,Spencer Bell,St. Lawrence,F,So,5,0,0,0,0,8,5,0,0,0,-2,4,1,0,100
,Kam Hendrickson,Connecticut,G,Fr,5,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Grayson Badger,Northeastern,F,Fr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Trenton Penner,Alaska,F,So,5,0,0,0,0,16,4,0,0,0,0,2,8,15,34.8
,Alec Whipple,Denver,D,So,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nick Strom,Canisius,D,Gr,5,0,0,0,0,0,2,0,0,0,-2,3,0,0,
,Kaleb Tiessen,St. Cloud State,D,Jr,5,0,0,0,0,0,0,0,0,0,1,0,0,0,
,Jan Gaspar,Bentley,F,Fr,5,0,0,0,0,0,0,0,0,0,-1,1,0,0,
,Calvin Beard,Air Force,D,Fr,4,0,0,0,0,0,2,0,0,0,0,1,0,0,
,Paxton Geisel,Denver,G,Jr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryder Matter,Michigan Tech,F,So,4,0,0,0,0,0,2,0,0,0,0,0,2,1,66.7
,Samuel Ranallo,St. Thomas,F,Fr,4,0,0,0,0,0,3,0,0,0,-1,1,8,12,40
,Owen Baker,Michigan Tech,F,So,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Grahme,Dartmouth,F,Fr,4,0,0,0,0,0,2,0,0,0,-2,0,0,0,
,Greg Orosz,Alaska-Anchorage,G,Jr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brayden Morrison,Miami,F,Sr,4,0,0,0,0,0,1,0,0,0,-1,2,0,0,
,William McDonough,Harvard,F,So,4,0,0,0,0,2,6,0,0,0,-1,0,1,0,100
,Justin Cloutier,Arizona State,F,Fr,4,0,0,0,0,0,2,0,0,0,0,1,0,0,
,Anthony Messuri,Northeastern,F,Sr,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Brian Lonergan,Bowling Green,D,Fr,4,0,0,0,0,2,2,0,0,0,-3,0,0,0,
,James Johnson,Mass.-Lowell,D,Fr,4,0,0,0,0,2,2,0,0,0,0,0,0,0,
,Max Burkholder,Colorado College,D,Jr,4,0,0,0,0,2,3,0,0,0,-1,3,0,0,
,Trevor Kukkonen,Michigan Tech,F,Sr,4,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Jan Korec,Boston College,G,Jr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Amell,Sacred Heart,D,So,4,0,0,0,0,0,1,0,0,0,0,1,0,0,
,Luke Pearson,Notre Dame,G,Sr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Sam Hall,St. Lawrence,D,So,4,0,0,0,0,12,2,0,0,0,-1,2,0,0,
,Jacob Biron,Army,G,So,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Everett Pietila,Lake Superior,F,So,4,0,0,0,0,0,0,0,0,0,-1,0,2,0,100
,Max Lacroix,Boston University,G,Jr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tanner Scott,Bowling Green,F,Fr,4,0,0,0,0,0,1,0,0,0,-1,0,0,1,0
,Quentin Sigurdson,Northeastern,G,So,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Zach Hahn,New Hampshire,D,Jr,3,0,0,0,0,0,1,0,0,0,0,0,0,0,
,John Evans,Lindenwood,F,Sr,3,0,0,0,0,0,1,0,0,0,-1,0,0,0,
,Michael Young,Princeton,F,Jr,3,0,0,0,0,0,0,0,0,0,-2,2,0,0,
,Oscar Karlsson,Bemidji State,F,Fr,3,0,0,0,0,0,0,0,0,0,-1,1,5,1,83.3
,Dalton Andrew,North Dakota,F,So,3,0,0,0,0,2,2,0,0,0,0,0,1,0,100
,Collin Mackenzie,RIT,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Helgeson,Alaska-Anchorage,D,Fr,3,0,0,0,0,0,2,0,0,0,-1,3,0,0,
,Kyle Kim,Boston University,D,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carson Dorfman,RPI,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carter Bickle,Long Island,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,JoJo Tanaka-Campbell,Yale,F,Sr,3,0,0,0,0,0,3,0,0,0,0,1,1,0,100
,Easton Hesse,Bentley,G,Gr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nicholas Wolfenberg,Cornell,D,So,3,0,0,0,0,0,1,0,0,0,2,3,0,0,
,Michael Chambre,Mercyhurst,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Davies,Stonehill,D,Sr,3,0,0,0,0,0,4,0,0,0,-1,3,0,0,
,Kennedy O'Connor,Massachusetts,D,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Trent Wiemken,Bemidji State,G,So,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jared Whale,New Hampshire,G,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Adam Mahler,Stonehill,D,Fr,3,0,0,0,0,2,1,0,0,0,-1,0,0,0,
,Brendan Holahan,Union,G,Fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cam Johnson,Harvard,F,Jr,3,0,0,0,0,0,7,0,0,0,-1,1,0,2,0
,Hans Martin Ulvebne,Princeton,F,Fr,2,0,0,0,0,4,3,0,0,0,0,0,1,0,100
,Ryan Nause,Bentley,D,Sr,2,0,0,0,0,0,2,0,0,0,-2,1,0,0,
,Melvin Strahl,Michigan State,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,James Mackey,Harvard,D,Fr,2,0,0,0,0,0,1,0,0,0,1,0,0,0,
,Marc Lund,Northeastern,F,So,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Trent Ballentyne,Merrimack,D,Fr,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Lucas Matta,RPI,D,Jr,2,0,0,0,0,0,1,0,0,0,-1,0,0,0,
,Luke Lisko,Ferris State,F,So,2,0,0,0,0,0,0,0,0,0,-2,1,1,1,50
,Matthew Jovanovic,RPI,D,Fr,2,0,0,0,0,0,2,0,0,0,0,1,0,0,
,Dolan Gilbert,Michigan State,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Conner Brown,Ferris State,D,So,2,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Samuel Scopa,Quinnipiac,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Williams,Notre Dame,G,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Haskins,Mercyhurst,F,Gr,2,0,0,0,0,0,1,0,0,0,-1,2,5,2,71.4
,Timmy Delay,Boston College,F,Jr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Colin Ronan,Lindenwood,G,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ethan Robertson,Canisius,G,Jr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,James Gray,St. Cloud State,G,Jr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brendan Ross,Providence,F,So,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,Trent Burnham,RIT,G,Gr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ian Engel,North Dakota,D,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Daniel Moor,Princeton,G,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Noah Alvarez,Army,F,So,2,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Hunter Hady,Michigan,D,So,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Hunter McInnes,Omaha,D,Fr,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Drew Vieten,Niagara,F,Sr,1,0,0,0,0,0,2,0,0,0,-1,2,1,0,100
,Mathis Langevin,Miami,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Gary Pendy,Brown,F,Fr,1,0,0,0,0,0,0,0,0,0,-1,1,0,3,0
,Ben LeFranc,Holy Cross,D,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Blanchett,Lake Superior,D,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Manzella,Michigan Tech,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Matthews,Michigan Tech,F,Fr,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
,Zak Brice,Alaska,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Charles Pardue,Notre Dame,F,Fr,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,
,Toby Hopp,Air Force,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Will Jones,Air Force,D,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Beckford,Minnesota State,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Buckley,Holy Cross,D,So,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Evan Zhang,Harvard,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Matt DellaRusso,Northeastern,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Spicer,Sacred Heart,G,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Vayrynen,Michigan Tech,G,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Joey Dosan,Army,F,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Michael Simpson,Providence,G,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Daniel Buchbinder,Mass.-Lowell,D,So,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Luke McCrady,Cornell,D,Fr,1,0,0,0,0,2,0,0,0,0,0,0,0,0,
,William Troutwine,Holy Cross,D,Jr,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,
,Geno McEnery,Providence,F,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
