Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Nicholas Trela,Long Island,F,Gr,22,1,5,6,0.2727,23,20,0,0,0,2,5,4,4,50
,Cody Croal,North Dakota,F,Fr,22,1,5,6,0.2727,12,25,0,0,0,2,3,1,4,20
,Clint Levens,Providence,F,So,22,3,3,6,0.2727,18,25,1,0,0,2,8,0,4,0
,Kyle Heath,Stonehill,F,Jr,21,2,4,6,0.2857,2,12,0,0,0,-2,10,25,45,35.7
,Wilhelm Forsberg,American Int'l,F,Fr,20,1,5,6,0.3,6,16,0,1,0,0,4,0,0,
,Jack Silich,Ferris State,F,Fr,20,3,3,6,0.3,6,43,0,1,0,-4,8,5,13,27.8
,Carter Randklev,Bemidji State,F,Gr,18,4,2,6,0.3333,6,27,1,0,0,3,7,0,2,0
,Matteo Disipio,Mercyhurst,F,Fr,16,3,3,6,0.375,2,20,0,0,0,-4,7,0,0,
,Jan Lasak,St. Lawrence,F,Jr,16,4,2,6,0.375,4,23,0,0,0,-7,11,4,4,50
,Haden Kruse,Alaska,F,Fr,15,3,3,6,0.4,2,31,0,0,0,3,12,2,1,66.7
,Matvei Kabanov,Bowling Green,F,So,13,2,4,6,0.4615,2,12,0,0,0,0,3,1,0,100
1014,Beau Janzig,Air Force,D,Fr,40,0,5,5,0.125,6,49,0,0,0,-7,25,0,1,0
,Jack Sparkes,Clarkson,D,Fr,38,1,4,5,0.1316,50,26,1,0,0,1,37,0,0,
,Colton Cameron,Bentley,D,So,38,0,5,5,0.1316,10,16,0,0,0,9,32,0,1,0
,Jakob Stender,Minnesota State,D,So,37,3,2,5,0.1351,13,38,0,0,0,2,23,66,120,35.5
,Easton Zueger,Army,D,So,36,2,3,5,0.1389,28,36,0,0,0,-8,77,0,1,0
,Joey Pierce,Minnesota-Duluth,D,Jr,36,1,4,5,0.1389,50,67,0,0,0,5,35,0,0,
,Lauri Raiman,Michigan Tech,F,So,35,1,4,5,0.1429,4,41,0,0,0,1,9,44,47,48.4
,Brad McNeil,RPI,F,So,35,2,3,5,0.1429,2,31,0,0,0,-4,31,131,164,44.4
,Brady Berard,Boston College,F,Jr,35,4,1,5,0.1429,10,61,0,0,1,-4,9,52,49,51.5
,Tommy Pasanen,Bowling Green,D,Gr,35,2,3,5,0.1429,37,52,1,0,0,1,23,0,0,
,Connor Joyce,Boston College,F,Sr,35,3,2,5,0.1429,2,35,0,0,0,4,9,66,53,55.5
,Jimmy Goffredo,RPI,D,So,35,2,3,5,0.1429,20,40,0,0,0,-9,45,0,0,
,Tyler Mahan,RIT,F,Jr,35,3,2,5,0.1429,15,35,1,0,1,-4,31,3,10,23.1
,Viktor Hurtig,Michigan Tech,D,Sr,35,1,4,5,0.1429,10,28,0,0,0,-7,37,1,0,100
,Will Magnuson,Bemidji State,D,Sr,35,1,4,5,0.1429,21,22,0,0,0,-10,83,0,0,
,Cole Gordon,Arizona State,F,So,34,3,2,5,0.1471,4,25,0,0,0,-4,11,126,96,56.8
,Ryan Smith,Quinnipiac,F,Fr,34,2,3,5,0.1471,21,31,0,0,0,-10,9,71,60,54.2
,Adam Kleber,Minnesota-Duluth,D,Fr,33,2,3,5,0.1515,13,60,0,0,0,-9,45,0,0,
,Daniel Ebrahim,Sacred Heart,F,Sr,33,3,2,5,0.1515,8,49,0,0,0,-1,4,1,3,25
,Sean Vlasich,Army,D,Jr,33,0,5,5,0.1515,6,47,0,0,0,1,34,0,0,
,Devlin O'Brien,Stonehill,F,Sr,33,2,3,5,0.1515,37,47,1,0,0,-3,34,41,34,54.7
,Danny Ciccarello,Northern Michigan,F,Jr,33,1,4,5,0.1515,12,33,0,0,0,-10,21,166,158,51.2
,Owen Baker,Michigan Tech,F,Fr,33,3,2,5,0.1515,2,42,1,0,0,-8,14,24,25,49
,Cameron Gaudette,Stonehill,D,Sr,33,1,4,5,0.1515,21,24,0,0,0,0,37,0,0,
,Nick Portz,St. Cloud State,F,Sr,33,4,1,5,0.1515,12,31,0,0,0,-11,16,1,5,16.7
,Mitch Allard,Lindenwood,F,Sr,32,1,4,5,0.1563,33,34,0,0,0,1,20,117,119,49.6
,Bryan Huggins,Lake Superior,D,Jr,32,1,4,5,0.1563,12,26,0,0,0,-1,23,0,0,
,Alexander Bales,Providence,D,Fr,32,2,3,5,0.1563,10,34,1,0,0,2,10,0,0,
,Adam Cardona,Alaska,D,So,31,0,5,5,0.1613,32,40,0,0,0,-3,32,0,0,
,Brett Bliss,Brown,D,Sr,31,1,4,5,0.1613,10,51,1,0,0,3,40,0,0,
,William Lawson-Body,Alaska,F,So,31,2,3,5,0.1613,2,47,0,1,0,5,34,175,185,48.6
,James Duerr,Massachusetts,F,Fr,31,2,3,5,0.1613,6,20,0,0,0,1,12,50,97,34
,Seth Fyten,Bowling Green,F,Gr,30,1,4,5,0.1667,22,29,0,0,0,-3,17,0,1,0
,Jack Silverberg,Dartmouth,F,Fr,29,0,5,5,0.1724,15,12,0,0,0,9,14,1,2,33.3
,Matthew Perkins,Minnesota-Duluth,F,So,29,1,4,5,0.1724,14,38,0,0,0,-7,7,14,15,48.3
,Ethan Szmagaj,Arizona State,D,Sr,29,1,4,5,0.1724,0,18,1,0,1,0,29,0,0,
,Ethan Elias,St. Thomas,D,Fr,29,0,5,5,0.1724,2,19,0,0,0,-1,23,0,1,0
,Jacob Jeannette,Union,F,So,29,2,3,5,0.1724,12,31,1,0,0,-3,11,128,127,50.2
,Hampus Rydqvist,Miami,D,Gr,28,2,3,5,0.1786,10,42,0,0,0,-12,30,3,0,100
,Carter Patterson,Canisius,D,Fr,28,1,4,5,0.1786,31,28,0,0,1,-1,45,0,0,
,Kalen Szeto,Yale,F,Jr,27,4,1,5,0.1852,4,38,0,1,1,-14,9,1,9,10
,Aiden Westin,Alaska-Anchorage,F,So,27,2,3,5,0.1852,6,26,0,2,0,-7,9,114,105,52.1
,Brady Yakesh,Lindenwood,D,Fr,27,0,5,5,0.1852,16,14,0,0,0,-4,20,0,0,
,Jaksen Panzer,Bemidji State,F,Fr,26,2,3,5,0.1923,2,47,0,0,0,-7,5,43,34,55.8
,Marek Hejduk,Harvard,F,Jr,26,4,1,5,0.1923,8,27,1,1,0,-10,9,5,6,45.5
,Medrick Bolduc,Northern Michigan,F,Fr,26,2,3,5,0.1923,34,24,1,0,0,-13,18,37,26,58.7
,Everett Pietila,Lake Superior,F,Fr,25,0,5,5,0.2,10,30,0,0,0,-4,5,3,2,60
,Trevor Griebel,Merrimack,D,Jr,25,1,4,5,0.2,19,15,0,1,0,-9,15,0,0,
,Brody Mortensen,Lindenwood,D,Fr,24,3,2,5,0.2083,10,24,0,0,0,-5,15,1,1,50
,Ryan Fine,Harvard,F,So,24,1,4,5,0.2083,2,30,0,0,0,-9,17,5,7,41.7
,August Falloon,Minnesota,F,Fr,24,2,3,5,0.2083,0,20,1,0,0,0,6,0,2,0
,Ethan AuCoin,St. Cloud State,F,Jr,23,3,2,5,0.2174,6,32,0,0,0,-3,1,3,2,60
,Trevor Ledonne,Robert Morris,D,Sr,23,3,2,5,0.2174,22,21,0,0,0,-4,29,0,0,
,David Hymovitch,Arizona State,F,So,23,2,3,5,0.2174,0,15,1,0,0,1,2,0,0,
,Nicholas Niemo,Maine,F,Sr,23,3,2,5,0.2174,21,24,0,0,0,0,4,0,2,0
,Daniel Laatsch,Wisconsin,D,Sr,22,2,3,5,0.2273,2,28,2,0,0,1,20,0,1,0
,Killian Kiecker-Olson,Canisius,F,Jr,22,3,2,5,0.2273,6,21,0,1,0,1,10,132,101,56.7
,Jack Dalton,Maine,D,So,21,0,5,5,0.2381,21,14,0,0,0,-3,8,0,0,
,Tommy Middleton,Colorado College,F,Sr,21,1,4,5,0.2381,8,19,0,0,0,-7,9,2,4,33.3
,Porter Schachle,Alaska-Anchorage,F,Sr,21,4,1,5,0.2381,20,37,0,0,1,-4,10,47,58,44.8
,Bodie Nobes,Maine,D,So,21,1,4,5,0.2381,4,29,0,0,0,9,15,0,0,
,Nick Roukounakis,Boston University,F,Fr,21,0,5,5,0.2381,12,14,0,0,0,-1,7,2,1,66.7
,Matt Corbet,Ferris State,F,Fr,21,2,3,5,0.2381,12,45,0,1,0,-4,3,3,8,27.3
,Braden Fischer,Minnesota-Duluth,F,So,20,2,3,5,0.25,8,14,1,0,0,0,2,26,37,41.3
,Drew Vieten,Niagara,F,Jr,20,2,3,5,0.25,4,12,0,0,0,6,4,30,18,62.5
,Thomas Pichette,Maine,F,Fr,19,2,3,5,0.2632,0,18,1,0,0,1,4,14,16,46.7
,Joey Potter,Alaska-Anchorage,D,So,18,2,3,5,0.2778,12,37,0,0,0,-7,15,0,0,
,Michael La Starza,Vermont,F,Fr,18,2,3,5,0.2778,4,15,0,0,0,-6,1,0,0,
,Tyler Rubin,Princeton,D,Jr,17,2,3,5,0.2941,12,26,0,0,0,0,11,0,0,
,Noah Powell,Ohio State,F,Fr,17,2,3,5,0.2941,4,21,0,0,0,0,1,4,0,100
,Tom Leppa,Michigan Tech,F,Fr,16,2,3,5,0.3125,6,17,1,0,0,2,16,111,107,50.9
,Alex Gomez,Alaska-Anchorage,F,Jr,16,0,5,5,0.3125,2,11,0,0,0,5,12,44,78,36.1
,Luke Farthing,Canisius,D,Gr,15,1,4,5,0.3333,10,21,0,0,0,-8,11,0,0,
,Chad Muller,Long Island,F,Fr,12,4,1,5,0.4167,14,17,1,0,0,6,1,0,0,
1088,Shawn O'Donnell,Clarkson,F,So,39,1,3,4,0.1026,16,20,0,0,0,-3,19,6,12,33.3
,Nick VanTassell,Massachusetts,F,So,37,2,2,4,0.1081,11,23,0,0,0,-10,6,3,4,42.9
,Nick Rhéaume,Northeastern,F,Jr,37,2,2,4,0.1081,39,49,0,1,0,-16,35,8,9,47.1
,Brenden Olson,Minnesota State,F,Sr,37,1,3,4,0.1081,8,34,0,0,0,5,10,0,0,
,Ty Murchison,Arizona State,D,Sr,37,0,4,4,0.1081,48,40,0,0,0,6,98,0,1,0
,Connor Kelley,Providence,D,Gr,37,1,3,4,0.1081,24,41,0,0,0,4,26,0,0,
,Jack Phelan,Wisconsin,D,Fr,36,0,4,4,0.1111,14,31,0,0,0,0,47,0,0,
,Nico DeVita,Ferris State,D,Sr,36,1,3,4,0.1111,21,39,0,0,1,-2,53,0,5,0
,Andy Moore,Northeastern,F,So,36,1,3,4,0.1111,10,27,0,0,0,-1,9,114,89,56.2
,Kasper Vaharautio,Michigan Tech,D,Jr,36,0,4,4,0.1111,2,16,0,0,0,-7,71,0,0,
,Kevin Scott,RIT,D,So,35,0,4,4,0.1143,14,32,0,0,0,-19,36,1,2,33.3
,Jack Reimann,St. Cloud State,F,So,35,1,3,4,0.1143,18,45,0,0,0,-9,10,41,55,42.7
,Brady Ziemer,Augustana,D,Sr,35,0,4,4,0.1143,16,39,0,0,0,-5,51,0,0,
,Rihards Simanovičs,Miami,D,So,34,1,3,4,0.1176,10,26,0,0,0,-15,36,1,0,100
,Jacob Slipec,Omaha,F,Jr,33,1,3,4,0.1212,24,29,0,0,0,-10,12,11,26,29.7
,Joe Gramer,Omaha,D,Fr,33,0,4,4,0.1212,4,14,0,0,0,1,35,0,1,0
,Stefano Bottini,Canisius,F,Jr,33,3,1,4,0.1212,23,35,0,0,1,-4,8,2,6,25
,Spencer Bell,St. Lawrence,F,Fr,32,3,1,4,0.125,20,39,0,1,0,-5,19,5,4,55.6
,Artyom Borshyov,Lindenwood,D,Sr,32,2,2,4,0.125,14,40,0,0,0,6,32,0,0,
,Joe Prouty,Lindenwood,D,Jr,32,1,3,4,0.125,24,50,0,0,0,-8,28,0,0,
,Spencer Smith,Mercyhurst,F,So,32,1,3,4,0.125,6,19,0,0,0,-13,31,138,175,44.1
,Tyler Nasca,Mercyhurst,D,Jr,31,1,3,4,0.129,4,24,0,0,0,-9,29,0,0,
,William Troutwine,Holy Cross,D,So,31,2,2,4,0.129,0,24,1,0,0,3,14,0,0,
,Jimmy Jurcev,Notre Dame,D,Fr,31,1,3,4,0.129,10,17,0,0,0,-8,18,0,0,
,Colby Enns,Merrimack,D,Gr,30,0,4,4,0.1333,10,28,0,0,0,-7,27,0,0,
,Braden Rourke,Robert Morris,F,Fr,30,2,2,4,0.1333,36,55,0,0,0,-6,31,1,7,12.5
,Luke Antonacci,Maine,D,Jr,30,2,2,4,0.1333,6,23,0,0,0,10,19,0,0,
,Ian Devlin,Princeton,D,So,30,1,3,4,0.1333,12,23,0,0,0,3,45,1,0,100
,Andrew Strathmann,North Dakota,D,Fr,30,2,2,4,0.1333,24,30,1,0,0,0,20,0,0,
,Carson Buydens,Princeton,F,So,29,1,3,4,0.1379,24,32,0,0,0,-5,15,150,158,48.7
,Karl Falk,St. Cloud State,D,Gr,28,0,4,4,0.1429,6,21,0,0,0,-3,17,0,0,
,Connor Marritt,Alaska-Anchorage,F,Jr,28,2,2,4,0.1429,4,31,1,0,0,-4,21,7,14,33.3
,Kyle Aucoin,Harvard,D,Sr,28,2,2,4,0.1429,8,40,0,0,0,-3,33,0,0,
,Jacob Napier,Colgate,D,So,27,2,2,4,0.1481,6,22,0,0,0,-3,25,0,0,
,Ty Whyte,RIT,F,Fr,27,2,2,4,0.1481,26,21,0,0,0,-2,11,8,10,44.4
,Daniel Sambuco,Vermont,F,So,27,2,2,4,0.1481,46,34,0,0,0,0,25,2,1,66.7
,David Andreychuk,Yale,F,So,27,1,3,4,0.1481,22,18,0,0,0,-19,8,14,27,34.1
,Bayard Hall,Yale,D,Jr,27,0,4,4,0.1481,12,31,0,0,0,-8,19,0,0,
,Jon Bell,Army,D,So,27,0,4,4,0.1481,14,37,0,0,0,-5,17,0,1,0
,Nick Traggio,Brown,D,Jr,26,1,3,4,0.1538,10,36,0,0,0,3,33,0,0,
,Joe Messina,Union,D,So,26,1,3,4,0.1538,4,16,0,0,0,1,8,0,0,
,Noah Ellis,Omaha,D,Jr,26,1,3,4,0.1538,8,21,0,0,0,-10,29,0,1,0
,Drew Garzone,Princeton,F,Fr,25,1,3,4,0.16,6,31,0,0,0,3,13,171,137,55.5
,Joe Palodichuk,Wisconsin,D,So,25,1,3,4,0.16,8,19,0,1,0,-7,39,0,0,
,Michael Hodge,Holy Cross,F,Sr,25,3,1,4,0.16,2,25,0,0,0,3,4,3,8,27.3
,Cade Ahrenholz,Alaska,F,Jr,24,3,1,4,0.1667,41,19,2,0,0,-3,11,2,6,25
,Nathan Rickey,Alaska,D,Fr,24,1,3,4,0.1667,6,30,1,0,0,1,13,0,0,
,Drew Hockley,Quinnipiac,D,Fr,23,1,3,4,0.1739,6,26,0,1,0,3,11,0,0,
,Alex Power,Quinnipiac,F,Jr,23,1,3,4,0.1739,0,15,1,0,0,0,4,0,1,0
,Jaedon Kerr,Notre Dame,D,Fr,22,1,3,4,0.1818,6,12,0,0,0,2,12,0,0,
,Peter Kramer,Bentley,F,So,22,0,4,4,0.1818,8,25,0,0,0,2,4,0,0,
,Adam Zlnka,Bowling Green,F,Fr,21,1,3,4,0.1905,12,30,0,0,0,6,1,4,2,66.7
,Jake Dunlap,Ohio State,F,Jr,21,0,4,4,0.1905,2,37,0,0,0,1,4,1,1,50
,Nathan Sullivan,RPI,F,So,21,2,2,4,0.1905,0,8,0,0,0,1,5,1,0,100
,Warren Clark,St. Cloud State,D,So,20,1,3,4,0.2,0,16,0,0,0,-2,2,0,0,
,Christopher Lie,Ferris State,D,Fr,20,1,3,4,0.2,6,10,0,1,0,-6,13,0,0,
,Spencer Cox,Miami,D,Sr,20,1,3,4,0.2,19,21,0,0,0,-16,24,1,1,50
,Garrett Sundquist,Sacred Heart,D,Sr,20,1,3,4,0.2,2,14,0,0,0,8,27,0,0,
,Ray Fust,Clarkson,F,Sr,19,2,2,4,0.2105,2,17,0,0,0,-3,13,0,1,0
,Chase LaPinta,Omaha,F,Fr,19,3,1,4,0.2105,4,29,1,0,0,-4,2,2,3,40
,Kai Daniells,Princeton,F,So,18,2,2,4,0.2222,2,22,1,1,0,-8,8,8,13,38.1
,Ray Murakami,Niagara,D,Fr,17,2,2,4,0.2353,2,12,0,0,0,6,11,0,0,
,Rhys Chiddenton,Bemidji State,F,So,17,0,4,4,0.2353,4,30,0,0,0,-2,5,0,0,
,Nate Morgan,Dartmouth,F,Sr,17,4,0,4,0.2353,0,8,0,1,0,4,6,0,2,0
,Matthew Argentina,Northern Michigan,F,Jr,16,2,2,4,0.25,10,23,0,1,0,-2,3,0,0,
,Brennan Nelson,Long Island,F,Fr,16,1,3,4,0.25,26,16,0,0,0,1,4,80,68,54.1
,Luke Johnson,Alaska,F,Jr,15,2,2,4,0.2667,4,18,0,0,0,1,2,1,3,25
,Liam Watkins,Omaha,F,Fr,15,2,2,4,0.2667,0,15,1,0,0,-7,4,67,56,54.5
,Paul Minnehan,Sacred Heart,F,Fr,14,1,3,4,0.2857,2,13,0,0,0,0,4,1,1,50
,Jacob MacDonald,Mass.-Lowell,F,Fr,14,2,2,4,0.2857,4,12,0,0,0,-2,3,14,17,45.2
,Michael Feenstra,Miami,D,Jr,13,1,3,4,0.3077,16,6,0,0,0,-7,6,0,0,
,Anton Rubtsov,Alaska,F,Sr,13,3,1,4,0.3077,8,27,0,0,0,0,7,1,1,50
,Cayden Casey,St. Lawrence,F,Fr,13,1,3,4,0.3077,17,23,0,0,0,6,3,43,82,34.4
,Hunter Longhi,American Int'l,F,So,13,2,2,4,0.3077,4,18,0,1,0,-1,3,0,0,
,Nick Michel,Minnesota,F,Gr,10,1,3,4,0.4,17,10,0,0,0,5,1,0,0,
,Ethan Wolthers,Western Michigan,F,Jr,9,2,2,4,0.4444,2,4,1,0,0,-1,2,0,0,
,Rhys Bentham,Yale,D,So,8,1,3,4,0.5,2,11,0,0,1,-1,7,0,0,
1165,Leo Gruba,Minnesota,D,Fr,40,1,2,3,0.075,10,45,1,0,0,7,27,0,0,
,Anthony Cipollone,Quinnipiac,F,Jr,38,0,3,3,0.0789,9,28,0,0,0,-1,9,3,6,33.3
,Andrew Gilbert,Army,D,Sr,38,0,3,3,0.0789,8,26,0,0,0,-8,69,0,0,
,Brady Cleveland,Colorado College,D,So,37,1,2,3,0.0811,39,31,1,0,0,-3,27,0,0,
,Griffin Erdman,Northeastern,F,Fr,37,1,2,3,0.0811,2,35,0,0,0,1,21,6,7,46.2
,Mason Reiners,St. Cloud State,D,Jr,36,0,3,3,0.0833,4,38,0,0,0,2,37,0,1,0
,Dean Letourneau,Boston College,F,Fr,36,0,3,3,0.0833,6,34,0,0,0,6,7,67,101,39.9
,Jake Higgins,Northeastern,D,Gr,36,2,1,3,0.0833,4,17,0,0,0,-3,28,0,0,
,Owen West,Michigan State,D,Fr,34,0,3,3,0.0882,20,33,0,0,0,9,15,0,0,
,Zach Plucinski,Notre Dame,D,Gr,34,0,3,3,0.0882,18,23,0,0,0,-9,52,1,0,100
,Connor Welsh,Holy Cross,F,So,33,0,3,3,0.0909,8,22,0,0,0,-2,11,3,0,100
,Joey Musa,Massachusetts,F,Gr,33,1,2,3,0.0909,6,24,0,0,0,-7,14,26,35,42.6
,Blake Dangos,American Int'l,D,Sr,33,1,2,3,0.0909,18,22,0,0,0,-7,44,0,2,0
,Brendan Fitzgerald,New Hampshire,D,So,33,1,2,3,0.0909,24,34,0,0,0,3,9,0,0,
,Will Schimek,Alaska-Anchorage,D,Sr,32,1,2,3,0.0938,27,32,0,0,0,-9,31,0,0,
,Duncan Ramsay,Vermont,D,So,32,0,3,3,0.0938,6,24,0,0,0,-3,25,0,0,
,Billy Renfrew,Northern Michigan,F,Fr,31,1,2,3,0.0968,2,17,0,0,0,-10,37,185,181,50.5
,Ben Poitras,Northeastern,F,Fr,31,1,2,3,0.0968,26,25,0,0,0,-3,7,2,1,66.7
,Filip Sitar,Connecticut,F,Fr,31,1,2,3,0.0968,2,28,1,0,0,-5,13,129,100,56.3
,Gustavs Ozolins,RPI,D,Fr,31,1,2,3,0.0968,2,27,0,0,0,-4,51,0,0,
,Adam Pietila,Wisconsin,F,Fr,31,1,2,3,0.0968,57,28,0,0,0,0,7,2,1,66.7
,Cole Miller,St. Thomas,D,So,31,1,2,3,0.0968,10,25,0,0,0,1,32,0,0,
,Bo Cosman,Massachusetts,F,So,30,0,3,3,0.1,10,22,0,0,0,4,11,11,4,73.3
,Ryan Koering,Colorado College,D,Fr,30,1,2,3,0.1,2,34,0,0,0,-7,38,0,0,
,Trey Augustine,Michigan State,G,So,30,0,3,3,0.1,0,0,0,0,0,0,0,0,0,
,Andrew Noel,Ferris State,D,Jr,30,1,2,3,0.1,22,26,0,0,0,-13,32,0,12,0
,Jack O'Brien,Cornell,D,Jr,30,0,3,3,0.1,2,15,0,0,0,4,7,0,0,
,John Whipple,Minnesota,D,Fr,29,0,3,3,0.1034,6,14,0,0,0,4,28,0,0,
,Kai Greaves,Princeton,D,Fr,29,2,1,3,0.1034,2,26,0,0,0,-10,36,0,0,
,Joshua Karnish,Princeton,F,So,29,1,2,3,0.1034,19,32,0,0,0,-4,19,1,6,14.3
,Garrett Pinoniemi,Omaha,F,Sr,29,1,2,3,0.1034,8,30,0,0,0,-5,8,57,65,46.7
,Mathieu Cobetto-Roy,RIT,F,Fr,29,0,3,3,0.1034,12,27,0,0,0,-5,6,129,126,50.6
,Rasmus Larsson,Northern Michigan,D,Fr,29,3,0,3,0.1034,14,34,0,0,0,-9,60,0,0,
,Mike Cataldo,Brown,F,So,28,1,2,3,0.1071,4,19,0,0,0,1,11,114,79,59.1
,Zane Demsey,Miami,D,Jr,28,1,2,3,0.1071,40,11,0,0,0,-11,20,0,0,
,Fyodor Nikolayenya,Alaska,F,Fr,28,1,2,3,0.1071,20,27,0,0,0,3,7,1,4,20
,Carson Dyck,Penn State,F,Sr,28,1,2,3,0.1071,0,13,1,0,0,-1,7,29,26,52.7
,Braden Blace,Quinnipiac,D,Fr,28,1,2,3,0.1071,4,14,0,0,0,5,9,0,0,
,Nick Fascia,Penn State,D,Fr,27,0,3,3,0.1111,13,16,0,0,0,-6,18,0,0,
,Zach Michaelis,Northern Michigan,F,Jr,27,1,2,3,0.1111,0,37,0,0,0,-13,14,1,0,100
,Cam O'Neill,Massachusetts,F,So,27,2,1,3,0.1111,6,32,0,0,0,1,7,1,3,25
,Jake Beaune,Mercyhurst,D,Sr,26,1,2,3,0.1154,36,42,0,0,0,-16,35,0,0,
,Adam Jeffery,RIT,F,Jr,26,1,2,3,0.1154,6,22,0,0,0,-11,5,0,0,
,Nicolas Ardanaz,Northern Michigan,D,Jr,26,0,3,3,0.1154,6,36,0,0,0,-8,40,0,0,
,Johnny Wescoe,Niagara,F,Jr,26,1,2,3,0.1154,2,34,0,0,0,-4,9,3,7,30
,Grant Docter,St. Thomas,D,Sr,25,2,1,3,0.12,4,14,1,0,0,-5,26,1,0,100
,Iisai Pesonen,Yale,F,So,25,1,2,3,0.12,10,19,0,0,0,-5,20,4,6,40
,Jack Bar,Harvard,D,Sr,25,0,3,3,0.12,25,20,0,0,0,0,32,0,0,
,Thor Byfuglien,St. Cloud State,D,Fr,24,1,2,3,0.125,4,8,1,0,0,-13,8,0,0,
,Tanner Hartman,Brown,F,Jr,23,1,2,3,0.1304,6,16,0,0,0,2,4,0,1,0
,Jayden Davis,Notre Dame,F,So,22,1,2,3,0.1364,8,8,0,0,0,-5,11,75,75,50
,Trym Lokkeberg,Dartmouth,F,Sr,22,0,3,3,0.1364,6,3,0,0,0,2,12,63,61,50.8
,Henry Bartle,Michigan Tech,F,So,22,1,2,3,0.1364,8,11,0,0,0,-3,2,8,5,61.5
,Davis Goukler,Alaska-Anchorage,D,Jr,22,1,2,3,0.1364,4,17,0,0,0,-4,27,0,0,
,Michael Kadlecik,Air Force,F,Fr,22,0,3,3,0.1364,4,18,0,0,0,-6,10,56,42,57.1
,Jackson Nieuwendyk,Canisius,F,So,22,1,2,3,0.1364,6,21,0,0,1,-5,10,68,83,45
,Maddox Fleming,Notre Dame,F,So,22,0,3,3,0.1364,10,22,0,0,0,-3,7,2,1,66.7
,Salvatore Guzzo,Harvard,F,So,21,3,0,3,0.1429,8,21,0,0,0,-3,11,0,0,
,Mathieu Caron,Boston University,G,Sr,21,0,3,3,0.1429,0,0,0,0,0,0,0,0,0,
,Jack Agnew,RPI,D,Sr,21,1,2,3,0.1429,4,15,0,0,0,-5,37,0,0,
,Adam Parsons,Alaska-Anchorage,F,Fr,21,1,2,3,0.1429,2,30,0,0,0,-5,3,35,43,44.9
,Ben Anderson,Alaska-Anchorage,F,So,21,1,2,3,0.1429,41,16,0,0,0,-7,16,13,23,36.1
,Jake Cady,Stonehill,F,Jr,20,0,3,3,0.15,23,21,0,0,0,-7,11,0,1,0
,Wilson Dahlheimer,Lake Superior,F,Fr,20,0,3,3,0.15,2,20,0,0,0,-7,0,40,49,44.9
,Ryder Matter,Michigan Tech,F,Fr,19,2,1,3,0.1579,4,16,0,0,0,-2,7,91,85,51.7
,Will Howard,Augustana,F,So,18,1,2,3,0.1667,6,26,0,0,0,-4,5,3,5,37.5
,Dean Bauchiero,Brown,F,Jr,18,3,0,3,0.1667,19,11,1,0,0,0,7,1,1,50
,Jakub Lewandowski,Northern Michigan,F,Sr,17,0,3,3,0.1765,4,4,0,0,0,-1,9,2,3,40
,Sam Jacobs,Air Force,F,So,17,1,2,3,0.1765,2,18,0,0,0,1,6,0,0,
,Mitchell Becker,Mass.-Lowell,D,Jr,17,1,2,3,0.1765,8,10,0,0,0,-5,8,0,0,
,Alexander Lundman,Lindenwood,F,Sr,17,2,1,3,0.1765,6,19,1,0,0,-6,5,0,3,0
,Braiden Clark,Providence,F,Fr,16,1,2,3,0.1875,2,18,0,0,0,4,6,65,57,53.3
,Hunter Andrew,Canisius,F,Jr,16,2,1,3,0.1875,6,25,1,0,0,2,4,0,2,0
,Heath Armstrong,Long Island,F,So,14,0,3,3,0.2143,2,9,0,0,0,1,5,8,19,29.6
,Austin Oravetz,Michigan State,D,So,13,0,3,3,0.2308,15,5,0,0,0,4,4,0,0,
,Thomas Haynes,Robert Morris,D,So,13,0,3,3,0.2308,0,7,0,0,0,-1,8,0,0,
,Weston Knox,Wisconsin,D,Fr,11,0,3,3,0.2727,4,7,0,0,0,1,5,0,0,
,Girts Silkalns,Mass.-Lowell,F,So,10,1,2,3,0.3,2,8,0,0,0,0,2,0,0,
,Joe Schiller,Northern Michigan,D,Fr,10,0,3,3,0.3,4,11,0,0,0,-6,11,0,0,
,Alexander Tell,St. Thomas,F,Fr,10,1,2,3,0.3,4,7,0,0,0,-3,2,28,49,36.4
,Sutter Muzzatti,RPI,F,Jr,10,2,1,3,0.3,8,14,0,0,0,-7,1,19,18,51.4
,Tory Lund,Bemidji State,F,Fr,8,0,3,3,0.375,0,5,0,0,0,0,3,0,0,
,AJ Casperson,Long Island,D,Jr,3,0,3,3,1,0,4,0,0,0,7,1,0,0,
1248,Guy Blessing,Air Force,G,Sr,39,0,2,2,0.0513,0,0,0,0,0,0,1,0,0,
,Tyler Carpenter,Notre Dame,F,Sr,38,1,1,2,0.0526,0,26,1,0,0,-14,14,38,39,49.4
,Jacob Fowler,Boston College,G,So,35,0,2,2,0.0571,17,0,0,0,0,0,0,0,0,
,Cody Schiavon,Canisius,D,Gr,34,2,0,2,0.0588,24,33,0,0,0,-5,45,0,0,
,John Gormley,Long Island,D,Sr,34,2,0,2,0.0588,26,33,0,0,0,-3,43,1,2,33.3
,Quinton Pepper,St. Thomas,F,Jr,34,1,1,2,0.0588,4,33,1,0,0,-5,12,51,102,33.3
,Arsenii Sergeev,Penn State,G,Jr,33,0,2,2,0.0606,0,0,0,0,0,0,0,0,0,
