Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Dylan Lugris,Penn State,F,Fr,17,4,1,5,0.2941,4,13,1,1,0,0,2,3,5,37.5
,Evan Dougherty,Bowling Green,F,Sr,15,3,2,5,0.3333,17,23,1,1,0,-4,6,80,74,51.9
,Oscar Geschwind,Northern Michigan,F,Fr,15,2,3,5,0.3333,2,14,0,0,0,4,5,58,75,43.6
,Derek Osik,Long Island,F,Sr,14,1,4,5,0.3571,4,16,0,0,0,4,7,20,11,64.5
,Hunter Johannes,American Int'l,F,Jr,14,3,2,5,0.3571,4,29,0,0,0,1,6,44,43,50.6
,Eric Huss,Army,F,So,14,3,2,5,0.3571,4,13,0,0,0,4,0,0,0,
,Steven Holtz,Michigan,D,So,11,0,5,5,0.4545,33,24,0,0,0,8,8,0,0,
1018,Erik Portillo,Michigan,G,So,42,0,4,4,0.0952,6,0,0,0,0,0,0,0,0,
,Brandon Bussi,Western Michigan,G,Jr,39,0,4,4,0.1026,2,0,0,0,0,0,0,0,0,
,Nolan Sullivan,Omaha,F,Jr,37,3,1,4,0.1081,34,30,0,0,1,-6,16,303,224,57.5
,Ryan McGuire,Colgate,F,Fr,37,1,3,4,0.1081,29,36,0,0,0,-8,9,131,137,48.9
,Jonny Sorenson,Minnesota,F,Jr,37,4,0,4,0.1081,4,31,2,0,0,1,11,0,5,0
,Ben Wozney,Bowling Green,D,Fr,36,0,4,4,0.1111,12,19,0,0,0,-18,29,0,0,
,Luke Robinson,Air Force,D,So,36,1,3,4,0.1111,37,31,0,0,0,-5,39,1,1,50
,Ryan Nicholson,RIT,D,Jr,36,0,4,4,0.1111,45,24,0,0,0,-2,30,0,0,
,Anton Malmstrom,Bowling Green,D,So,36,3,1,4,0.1111,23,42,1,0,0,-8,60,0,1,0
,Adam Goodsir,Michigan State,F,Sr,36,2,2,4,0.1111,39,37,1,0,0,-9,24,8,10,44.4
,Tucker Hodgson,Bentley,D,Fr,36,2,2,4,0.1111,45,24,0,0,0,3,30,1,0,100
,Tanner Vescio,Northern Michigan,D,Jr,35,3,1,4,0.1143,26,31,1,0,0,-10,42,0,0,
,Michael Bevilacqua,Mercyhurst,D,Sr,35,0,4,4,0.1143,44,28,0,0,0,4,45,0,0,
,Jack MacNab,Holy Cross,F,Jr,35,1,3,4,0.1143,6,35,1,0,0,-6,27,20,73,21.5
,Artyom Borshyov,Lake Superior,D,So,35,0,4,4,0.1143,10,29,0,0,0,0,29,0,0,
,Ryder Donovan,Wisconsin,F,Jr,34,2,2,4,0.1176,28,40,0,0,0,-5,21,97,152,39
,A.J. Hodges,Michigan State,F,So,34,0,4,4,0.1176,4,45,0,0,0,-8,6,0,1,0
,Matt Shatsky,Holy Cross,D,Fr,34,0,4,4,0.1176,2,22,0,0,0,3,17,1,0,100
,Matthew Staudacher,Minnesota,D,Jr,33,0,4,4,0.1212,35,31,0,0,0,4,30,0,1,0
,Jake Higgins,Holy Cross,D,So,33,1,3,4,0.1212,20,23,0,0,0,-4,43,0,0,
,Ryan Sullivan,Massachusetts,F,So,33,2,2,4,0.1212,4,40,0,1,0,-4,15,79,86,47.9
,Zach Plucinski,Notre Dame,D,So,32,2,2,4,0.125,18,33,0,0,0,1,42,0,0,
,Chris Klack,Clarkson,F,Sr,31,4,0,4,0.129,16,46,1,0,0,4,31,1,7,12.5
,Jacob Wilson,Arizona State,D,Sr,31,0,4,4,0.129,66,40,0,0,0,1,44,0,0,
,Craig Needham,Providence,F,Jr,30,1,3,4,0.1333,6,27,0,1,0,4,11,127,123,50.8
,Sam Solensky,Bemidji State,F,Jr,29,3,1,4,0.1379,6,23,1,0,0,-4,7,19,8,70.4
,Tanner Andrew,RIT,F,Fr,29,1,3,4,0.1379,0,24,0,0,0,-8,10,29,34,46
,Connor Marritt,Northern Michigan,F,So,29,1,3,4,0.1379,8,28,0,0,0,-8,16,1,0,100
,Brady Ferner,North Dakota,D,Jr,29,0,4,4,0.1379,6,21,0,0,0,3,18,0,0,
,Nicholas Trela,St. Lawrence,F,So,28,2,2,4,0.1429,6,48,0,0,0,-9,6,2,3,40
,Michael Young,Yale,D,Jr,28,1,3,4,0.1429,8,27,0,0,0,0,26,0,0,
,Michael Citara,Providence,F,Fr,28,3,1,4,0.1429,6,38,1,0,0,-3,3,0,1,0
,Jesse Pomeroy,Niagara,D,So,28,0,4,4,0.1429,12,17,0,0,0,-6,13,0,1,0
,Ryan Carmichael,Yale,D,Jr,28,1,3,4,0.1429,6,42,0,0,0,-10,37,0,0,
,Keaton Pehrson,Michigan,D,Jr,27,0,4,4,0.1481,21,26,0,0,0,10,22,0,0,
,Cody Schiavon,Vermont,D,So,27,0,4,4,0.1481,2,21,0,0,0,-2,14,0,0,
,Christian Felton,Merrimack,D,So,27,2,2,4,0.1481,16,24,0,0,0,2,31,0,0,
,Kaelan Taylor,Clarkson,D,So,26,0,4,4,0.1538,8,25,0,0,0,2,22,0,0,
,Luke Erickson,St. Lawrence,D,So,25,0,4,4,0.16,16,11,0,0,0,-5,16,0,0,
,John Sladic,Miami,F,Jr,24,0,4,4,0.1667,2,22,0,0,0,-7,4,0,2,0
,Derek Hamelin,Canisius,D,Sr,24,0,4,4,0.1667,8,9,0,0,0,-1,9,0,0,
,Hudson Lambert,Canisius,D,Jr,24,1,3,4,0.1667,12,32,0,0,0,-2,39,0,0,
,Alex Esposito,Providence,F,Sr,23,1,3,4,0.1739,6,22,0,0,0,0,4,0,2,0
,Oskar Autio,Penn State,G,Sr,23,0,4,4,0.1739,0,0,0,0,0,0,0,0,0,
,Dawson Bruneski,Maine,D,Jr,22,1,3,4,0.1818,30,20,0,0,0,-9,15,0,0,
,Matt Sutton,Brown,F,So,22,1,3,4,0.1818,2,31,0,0,0,-10,15,3,1,75
,Alex Konovalov,Princeton,F,Fr,22,0,4,4,0.1818,6,13,0,0,0,-3,6,26,48,35.1
,Liam Connors,Holy Cross,F,Fr,22,2,2,4,0.1818,6,19,0,0,0,1,6,0,0,
,Ben Raymond,Colgate,F,Fr,20,2,2,4,0.2,2,25,0,0,0,0,1,0,0,
,John Mulera,Maine,F,So,20,0,4,4,0.2,2,20,0,0,0,-2,6,0,0,
,Nick Granowicz,Michigan,F,Jr,19,1,3,4,0.2105,8,11,0,0,0,1,2,0,0,
,Adam Arvedson,Merrimack,D,Fr,19,1,3,4,0.2105,10,8,1,0,0,-5,4,0,0,
,Hugh Larkin,Western Michigan,F,So,19,3,1,4,0.2105,6,11,3,1,0,1,6,0,0,
,Christophe Fillion,Quinnipiac,F,Fr,19,0,4,4,0.2105,6,26,0,0,0,2,4,10,8,55.6
,Kyler Kovich,Cornell,F,Fr,19,3,1,4,0.2105,8,13,1,0,0,6,7,1,0,100
,Jakob Breault,Alaska,F,So,18,3,1,4,0.2222,42,24,0,2,0,-9,12,155,110,58.5
,Will Margel,New Hampshire,F,Fr,18,1,3,4,0.2222,6,19,0,0,0,-3,3,7,3,70
,Jakub Lewandowski,Bemidji State,F,Fr,18,2,2,4,0.2222,6,17,1,1,0,2,8,0,0,
,George Grannis,Clarkson,F,Fr,18,1,3,4,0.2222,10,11,1,0,0,3,8,0,0,
,Jeremy Gervais,Lake Superior,D,So,16,0,4,4,0.25,10,5,0,0,0,-1,9,0,0,
,Ben Mirageas,Providence,D,Sr,16,3,1,4,0.25,21,30,1,1,0,1,17,0,0,
,Jackson Munro,Brown,D,So,16,1,3,4,0.25,31,19,0,0,0,-5,17,0,0,
,Matthew Quercia,Michigan Tech,F,Jr,14,2,2,4,0.2857,8,19,0,0,0,3,8,48,41,53.9
,Matt Cassidy,Ohio State,F,Jr,12,0,4,4,0.3333,21,11,0,0,0,4,2,1,0,100
,Philippe Lapointe,Michigan,F,So,11,3,1,4,0.3636,4,7,1,0,0,2,6,0,0,
,Randy Hernandez,Canisius,F,So,10,2,2,4,0.4,2,23,0,1,0,-4,5,0,0,
,Sam Duerr,Maine,D,,10,0,4,4,0.4,4,6,0,0,0,-2,8,0,0,
1085,Tyler Jubenvill,Bemidji State,D,Sr,39,1,2,3,0.0769,31,45,0,0,0,4,48,0,0,
,Spencer Berry,RIT,D,Sr,38,0,3,3,0.0789,34,31,0,0,0,-1,52,0,0,
,Justin Wells,Boston College,D,Sr,37,0,3,3,0.0811,4,23,0,0,0,-4,26,0,0,
,Anthony Kehrer,Wisconsin,D,So,36,1,2,3,0.0833,10,52,0,0,0,-16,60,0,0,
,Ryan Sidorski,Union,D,Sr,35,0,3,3,0.0857,22,20,0,0,0,-14,40,0,1,0
,Connor Joyce,Boston College,F,Fr,35,0,3,3,0.0857,2,31,0,0,0,-8,8,109,128,46
,Seth Fyten,Bowling Green,F,So,35,2,1,3,0.0857,43,36,0,0,0,-13,11,1,7,12.5
,Chris Lipe,Michigan Tech,D,Jr,34,0,3,3,0.0882,6,27,0,0,0,-2,39,0,0,
,Cory Thomas,Canisius,D,Sr,34,2,1,3,0.0882,39,38,0,0,0,3,46,1,0,100
,Dylan Wendt,Western Michigan,F,Fr,34,1,2,3,0.0882,4,21,0,0,0,-1,3,1,3,25
,Andrew Kangas,St. Thomas,F,Jr,33,1,2,3,0.0909,10,24,0,0,0,-14,21,1,1,50
,Cameron Spicer,Maine,D,Sr,33,0,3,3,0.0909,8,34,0,0,0,-12,20,0,0,
,Luca Münzenberger,Vermont,D,Fr,32,0,3,3,0.0938,45,38,0,0,0,-17,15,0,0,
,Nathan Kelly,Union,D,So,32,0,3,3,0.0938,6,23,0,0,0,-10,23,0,1,0
,Michael Van Unen,Northern Michigan,D,Jr,32,1,2,3,0.0938,49,42,1,0,0,-8,66,0,0,
,John Schuldt,St. Thomas,D,Sr,32,1,2,3,0.0938,51,24,1,0,0,-13,26,0,0,
,Eric Esposito,New Hampshire,F,Sr,30,3,0,3,0.1,14,28,2,0,0,1,4,0,0,
,Kyle Johnson,Yale,F,Sr,30,2,1,3,0.1,19,30,0,0,0,-4,11,27,27,50
,Nico DeVita,Ferris State,D,Fr,29,1,2,3,0.1034,10,34,0,0,0,-2,21,0,0,
,Brett Roloson,Lake Superior,F,Fr,29,1,2,3,0.1034,0,13,0,0,0,-4,12,45,67,40.2
,Ryan Conroy,Yale,D,So,29,0,3,3,0.1034,14,19,0,0,0,-10,33,0,0,
,Wyatt Schlaht,Brown,F,Fr,28,0,3,3,0.1071,16,16,0,0,0,-21,7,0,0,
,Daniel Laatsch,Wisconsin,D,Fr,28,1,2,3,0.1071,4,28,0,0,0,-8,33,0,0,
,Connor Sullivan,Yale,D,Fr,28,0,3,3,0.1071,10,21,0,0,0,-2,23,1,0,100
,Brandon Tabakin,Yale,D,Jr,28,1,2,3,0.1071,4,18,0,0,0,-9,16,0,0,
,Cam Donaldson,Massachusetts,F,Sr,27,1,2,3,0.1111,4,31,1,0,0,0,1,0,1,0
,Trevor Ledonne,St. Thomas,D,Fr,27,1,2,3,0.1111,26,31,0,1,0,-10,37,1,3,25
,Tyrone Bronte,Michigan Tech,F,Fr,27,1,2,3,0.1111,6,21,0,1,0,-5,4,44,36,55
,Noah Prokop,Colorado College,F,Jr,26,1,2,3,0.1154,59,30,0,0,0,-1,17,164,202,44.8
,Lynden Grandberg,Brown,F,Fr,26,0,3,3,0.1154,4,18,0,0,0,-9,8,51,98,34.2
,Blaine Warnert,St. Thomas,F,Fr,26,2,1,3,0.1154,8,20,0,1,0,-12,13,26,31,45.6
,Alton McDermott,Canisius,F,Fr,25,1,2,3,0.12,4,24,0,0,0,1,13,0,1,0
,Jordan Schulting,Mass.-Lowell,D,Jr,25,1,2,3,0.12,4,18,1,0,0,4,8,0,0,
,Austin Jouppi,Bemidji State,F,So,25,1,2,3,0.12,8,25,1,0,0,0,8,2,0,100
,Levi Glasman,Colgate,F,So,24,3,0,3,0.125,22,23,2,0,0,-7,3,0,0,
,Sam Sternschein,Boston College,F,Sr,24,0,3,3,0.125,21,25,0,0,0,-7,6,0,0,
,Cole Hanson,Colgate,F,Fr,24,1,2,3,0.125,6,17,0,0,0,-3,4,14,8,63.6
,Brent Johnson,North Dakota,D,Fr,23,2,1,3,0.1304,12,14,0,0,0,-4,8,0,0,
,AJ Drobot,Maine,F,Jr,23,2,1,3,0.1304,6,26,1,0,0,-3,9,70,107,39.5
,Mitchell Mattson,Michigan State,F,Sr,23,1,2,3,0.1304,16,12,0,0,0,-7,15,114,90,55.9
,Tristan Poissant,Maine,F,So,23,0,3,3,0.1304,4,25,0,0,0,-5,1,40,48,45.5
,Timofei Spitserov,Vermont,F,Fr,22,2,1,3,0.1364,4,15,0,0,0,-5,1,0,0,
,Slava Demin,Massachusetts,D,Sr,22,1,2,3,0.1364,4,19,1,0,0,-6,14,0,0,
,Liam Motley,Cornell,F,Sr,21,2,1,3,0.1429,19,17,1,0,0,-1,3,0,0,
,Dallas Comeau,Vermont,F,Sr,21,1,2,3,0.1429,2,14,0,0,0,-5,6,31,28,52.5
,Drake Usher,Air Force,D,Fr,21,1,2,3,0.1429,6,14,1,0,0,3,4,0,0,
,John Gormley,Long Island,D,Fr,21,0,3,3,0.1429,6,15,0,0,0,-5,18,0,0,
,Ray Christy,Colorado College,F,So,21,2,1,3,0.1429,21,16,1,0,0,-4,3,8,22,26.7
,Liam Watson-Brawn,Colgate,D,Jr,20,0,3,3,0.15,10,13,0,0,0,-2,9,0,0,
,Sasha Teleguine,Connecticut,F,Fr,20,1,2,3,0.15,4,5,0,0,0,4,3,8,23,25.8
,Mike Ufberg,Princeton,D,Sr,20,1,2,3,0.15,4,15,0,0,0,-9,18,0,0,
,Tim Erkkila,Northern Michigan,D,So,19,0,3,3,0.1579,4,8,0,0,0,2,25,0,0,
,Matt Baker,Massachusetts,F,Sr,19,1,2,3,0.1579,6,24,0,0,0,-2,6,58,73,44.3
,James Crossman,Brown,D,Jr,19,1,2,3,0.1579,14,37,0,1,0,-9,17,0,0,
,Jackson Niedermayer,Arizona State,F,Fr,19,3,0,3,0.1579,4,24,0,1,0,-4,4,0,0,
,Hunter McCoy,Army,F,Fr,18,2,1,3,0.1667,4,17,1,0,0,-3,5,3,4,42.9
,Mike Kennedy,Princeton,D,So,18,2,1,3,0.1667,6,15,0,0,0,-7,13,0,0,
,Tyler Boucher,Boston University,F,Fr,17,2,1,3,0.1765,34,21,1,1,0,-6,2,6,10,37.5
,Quinton Ong,Yale,F,Jr,17,1,2,3,0.1765,4,13,0,0,0,-10,9,0,0,
,Tristan Amonte,Boston University,F,Fr,17,1,2,3,0.1765,10,11,0,0,0,1,7,3,6,33.3
,Oak MacLeod,St. Lawrence,F,Fr,16,1,2,3,0.1875,8,25,0,1,0,-7,5,0,0,
,Dustin Geregach,Mercyhurst,D,Fr,16,0,3,3,0.1875,4,7,0,0,0,-6,6,0,0,
,Dane Montgomery,North Dakota,F,Fr,16,1,2,3,0.1875,2,11,0,0,0,1,2,9,12,42.9
,Gleb Murtazin,Union,F,So,16,2,1,3,0.1875,12,18,0,0,0,-2,1,0,0,
,Nick Donato,Miami,D,Fr,16,0,3,3,0.1875,22,6,0,0,0,-5,6,0,0,
,Jake Veilleux,Connecticut,D,Fr,16,1,2,3,0.1875,0,8,0,0,0,1,3,1,4,20
,Brayden Nicholetts,Alaska,F,So,15,2,1,3,0.2,10,11,0,0,0,1,5,0,0,
,Dylan Witzke,Dartmouth,D,Fr,15,0,3,3,0.2,2,5,0,0,0,-6,4,0,0,
,Ryan Nolan,Merrimack,F,Jr,15,1,2,3,0.2,6,16,0,0,0,-1,5,0,0,
,Daine Du Bois,Long Island,F,So,14,2,1,3,0.2143,2,9,0,0,0,-6,5,1,1,50
,Keegan Langefels,Canisius,D,Fr,13,0,3,3,0.2308,0,3,0,0,0,2,8,0,0,
,Lucas McGregor,St. Thomas,F,So,13,1,2,3,0.2308,4,11,0,1,0,-2,4,0,0,
,Mark Hillier,Merrimack,F,Fr,13,1,2,3,0.2308,2,12,0,0,0,0,2,27,39,40.9
,Cristophe Tellier,Quinnipiac,F,Fr,13,0,3,3,0.2308,21,13,0,0,0,6,7,0,0,
,Brett Willits,Northern Michigan,F,So,12,0,3,3,0.25,0,13,0,0,0,-3,8,63,61,50.8
,Regan Kimens,Merrimack,F,Jr,10,2,1,3,0.3,8,15,0,0,0,0,1,0,0,
,Hugo Esselin,Merrimack,F,Jr,8,2,1,3,0.375,0,11,1,0,0,3,3,11,12,47.8
,Bram Scheerer,Union,F,So,8,0,3,3,0.375,25,12,0,0,0,0,0,2,3,40
,Dylan Jackson,Northeastern,F,So,8,0,3,3,0.375,0,13,0,0,0,1,1,1,0,100
,Sam Renlund,St. Thomas,F,Fr,7,1,2,3,0.4286,10,11,0,0,0,-7,1,30,36,45.5
,Will Cullen,Miami,D,Gr,7,0,3,3,0.4286,8,5,0,0,0,-4,1,0,1,0
,Santeri Hartikainen,American Int'l,F,Jr,6,0,3,3,0.5,0,7,0,0,0,-3,1,13,10,56.5
1167,Ryan St. Louis,Northeastern,F,Fr,38,1,1,2,0.0526,6,14,1,0,0,-2,11,0,4,0
,Louie Roehl,Minnesota-Duluth,D,Sr,38,0,2,2,0.0526,44,50,0,0,0,-5,34,0,0,
,Tyler Spott,Northeastern,D,Jr,37,0,2,2,0.0541,12,33,0,0,0,4,39,0,0,
,Blake Pietila,Michigan Tech,G,Jr,37,0,2,2,0.0541,0,0,0,0,0,0,0,0,0,
,Andrew Petrucci,RIT,F,Sr,35,1,1,2,0.0571,8,26,0,0,0,-8,11,143,146,49.5
,Jakub Dobes,Ohio State,G,Fr,35,0,2,2,0.0571,2,0,0,0,0,0,0,0,0,
,Darion Hanson,Connecticut,G,Sr,35,0,2,2,0.0571,0,0,0,0,0,0,0,0,0,
,Aaron Swanson,St. Thomas,F,So,34,2,0,2,0.0588,43,24,0,0,0,-16,27,10,20,33.3
,Garrett Daly,Bowling Green,D,Jr,34,0,2,2,0.0588,6,23,0,0,0,-1,14,0,0,
,Liam Dennison,Merrimack,D,Jr,32,0,2,2,0.0625,10,21,0,0,0,-7,29,0,0,
,Devon Levi,Northeastern,G,So,32,0,2,2,0.0625,0,0,0,0,0,0,0,0,0,
,Aiden Gallacher,Michigan State,D,So,32,1,1,2,0.0625,8,25,0,0,0,-11,26,0,0,
,Mitch Andres,Boston College,D,Jr,32,0,2,2,0.0625,0,9,0,0,0,-7,11,0,0,
,Cade Webber,Boston University,D,So,31,0,2,2,0.0645,8,15,0,0,0,7,46,0,0,
,Nic Hamre,Vermont,F,Sr,31,1,1,2,0.0645,4,28,0,0,0,-4,6,68,66,50.7
,David Hrenak,St. Cloud State,G,Sr,31,0,2,2,0.0645,0,0,0,0,0,0,0,0,0,
,Kyle Aucoin,Harvard,D,Fr,30,0,2,2,0.0667,10,27,0,0,0,-1,13,0,0,
,Anthony Stark,Colgate,D,Jr,29,0,2,2,0.069,10,21,0,0,0,-3,30,0,0,
,Mitchell Gibson,Harvard,G,Jr,29,0,2,2,0.069,2,0,0,0,0,0,0,0,0,
,Alex Mella,Northeastern,F,Jr,28,0,2,2,0.0714,0,24,0,0,0,3,7,0,0,
,Joe Berg,Princeton,F,So,28,1,1,2,0.0714,13,30,0,0,0,-14,22,14,19,42.4
,Simon Butala,Maine,D,Sr,28,0,2,2,0.0714,20,11,0,0,0,-16,28,0,0,
,Kyler Kleven,Minnesota-Duluth,F,Fr,27,2,0,2,0.0741,6,18,0,0,0,-1,13,0,0,
,Jack Summers,Michigan,D,Sr,26,0,2,2,0.0769,37,19,0,0,0,4,35,0,0,
,Tyler Inamoto,Wisconsin,D,Sr,26,0,2,2,0.0769,26,30,0,0,0,-14,67,0,0,
,John Fusco,Harvard,D,So,26,1,1,2,0.0769,8,17,0,1,0,-1,7,0,0,
,Wyllum Deveaux,Harvard,F,Sr,25,1,1,2,0.08,8,19,0,0,0,-1,2,4,8,33.3
,Jett Jungels,Northern Michigan,F,So,25,0,2,2,0.08,17,7,0,0,0,-1,6,0,0,
,Scott Corbett,Miami,F,Sr,25,0,2,2,0.08,20,10,0,0,0,-12,9,4,2,66.7
,Robby Drazner,Miami,D,So,25,0,2,2,0.08,8,20,0,0,0,-1,33,0,0,
,Drew DeRidder,Michigan State,G,Sr,25,0,2,2,0.08,0,0,0,0,0,0,0,0,0,
,Ethan Martini,Long Island,D,Fr,23,0,2,2,0.087,48,13,0,0,0,-5,12,0,1,0
,Erik Urbank,Dartmouth,F,Sr,23,1,1,2,0.087,6,25,0,0,0,-5,14,0,1,0
,Trym Lokkeberg,Dartmouth,F,Fr,23,0,2,2,0.087,6,6,0,0,0,-8,13,87,94,48.1
,Rico DiMatteo,Northern Michigan,G,So,22,0,2,2,0.0909,2,0,0,0,0,0,0,0,0,
,Garrett Dahm,Mercyhurst,F,So,22,0,2,2,0.0909,8,20,0,0,0,-6,13,14,18,43.8
,Dylan Schuett,Long Island,F,Fr,21,1,1,2,0.0952,25,17,1,0,0,-2,4,85,72,54.1
,Victor Ostman,Maine,G,So,21,0,2,2,0.0952,0,0,0,0,0,0,0,0,0,
,Matt Rickard,American Int'l,D,So,21,1,1,2,0.0952,12,16,0,0,0,3,13,0,0,
,Jack DeBoer,Niagara,F,Sr,21,2,0,2,0.0952,10,17,0,0,0,-10,11,52,59,46.8
,Jake Crespi,Michigan Tech,F,Jr,21,1,1,2,0.0952,2,37,0,0,0,-1,3,0,1,0
,Reid Irwin,Denver,D,So,20,1,1,2,0.1,15,15,0,0,0,10,3,0,0,
,Jamie Collins,Clarkson,F,Sr,20,2,0,2,0.1,4,13,0,1,1,-2,7,1,2,33.3
,Jake Gagnon,RPI,F,So,20,1,1,2,0.1,0,23,0,0,0,-7,10,1,2,33.3
,Sullivan Mack,Cornell,F,Fr,20,1,1,2,0.1,4,27,1,0,0,-3,5,0,0,
,Cam Gendron,New Hampshire,F,So,19,1,1,2,0.1053,14,28,0,0,0,-7,5,11,16,40.7
,Ethan Harrison,Bentley,F,So,19,2,0,2,0.1053,2,19,0,0,0,-1,6,68,112,37.8
,Alex Bates,Sacred Heart,D,Sr,19,0,2,2,0.1053,0,12,0,0,0,2,5,0,1,0
,Tyler Williams,Lake Superior,F,So,19,1,1,2,0.1053,0,10,0,0,0,-4,4,1,0,100
,Ryan Stevens,Yale,F,So,19,1,1,2,0.1053,2,15,0,0,0,-1,4,0,0,
,Kristaps Jakobsons,Alaska,D,So,16,1,1,2,0.125,8,4,0,0,0,3,11,0,0,
,Josh Bohlin,Army,F,Fr,16,2,0,2,0.125,2,14,0,0,0,1,3,0,0,
,Riley Murphy,Alaska,F,So,16,0,2,2,0.125,22,15,0,0,0,1,6,9,9,50
,Luke Mountain,Vermont,F,Fr,16,0,2,2,0.125,8,10,0,0,0,-2,2,0,0,
,Niclas Puikkonen,Canisius,F,So,15,1,1,2,0.1333,6,9,0,0,0,0,4,29,43,40.3
,Willie Knierim,Arizona State,F,Sr,15,0,2,2,0.1333,4,15,0,0,0,0,13,14,20,41.2
,Aaron Grounds,American Int'l,F,So,15,1,1,2,0.1333,4,11,0,0,0,3,18,0,0,
,CJ McGee,Quinnipiac,D,Jr,15,1,1,2,0.1333,6,11,0,0,0,3,8,0,0,
,Bray Crowder,Miami,D,Sr,15,0,2,2,0.1333,17,6,0,0,0,-11,11,0,0,
,Tony Stillwell,Quinnipiac,D,Sr,14,0,2,2,0.1429,2,5,0,0,0,4,3,0,0,
,Trevor Adams,Union,F,So,13,0,2,2,0.1538,4,7,0,0,0,0,3,0,0,
,Jack Dempsey,Boston College,F,Fr,12,0,2,2,0.1667,4,6,0,0,0,-1,1,1,2,33.3
,Ivan Zivlak,Merrimack,D,Fr,12,0,2,2,0.1667,2,9,0,0,0,4,6,0,0,
,Brady Ziemer,St. Cloud State,D,So,12,0,2,2,0.1667,4,6,0,0,0,2,7,0,0,
,Josh Waters,Dartmouth,F,So,12,2,0,2,0.1667,4,6,1,0,0,-2,1,0,0,
,Jack O'Leary,Cornell,F,So,11,1,1,2,0.1818,19,9,0,0,0,3,1,0,0,
,Brian Silver,Miami,F,So,11,1,1,2,0.1818,6,5,1,0,0,-1,2,0,0,
,James McIsaac,RPI,F,So,11,1,1,2,0.1818,0,16,1,0,0,0,5,3,2,60
,Tim Gould,Maine,D,Fr,11,0,2,2,0.1818,0,13,0,0,0,-3,2,0,0,
,Adam Conquest,Bowling Green,F,Jr,10,2,0,2,0.2,4,10,0,1,0,-5,1,0,0,
,Luke Mylymok,Minnesota-Duluth,F,So,10,1,1,2,0.2,4,11,0,1,0,-2,7,0,0,
,Logan Ommen,St. Thomas,F,So,9,0,2,2,0.2222,2,1,0,0,0,-3,1,0,0,
,Martin Sundberg,Omaha,F,Sr,9,1,1,2,0.2222,2,6,0,0,0,0,5,0,0,
,Dylan Davies,RPI,D,So,8,0,2,2,0.25,6,4,0,0,0,-3,2,1,0,100
,Tomáš Mazura,Providence,F,Fr,8,1,1,2,0.25,2,7,1,0,0,0,1,7,14,33.3
,Wyatt Head,Mercyhurst,D,So,8,0,2,2,0.25,6,5,0,0,0,0,9,0,0,
,Jake Harrison,Omaha,D,So,7,1,1,2,0.2857,0,7,0,0,0,3,3,0,0,
,Brad Morrissey,Maine,F,So,7,1,1,2,0.2857,0,13,0,0,0,-4,0,0,0,
,Keanan Stewart,Mercyhurst,F,So,7,2,0,2,0.2857,2,12,0,0,0,1,7,0,0,
,Ty Pochipiniski,Air Force,F,Jr,7,2,0,2,0.2857,6,5,0,0,0,0,2,18,46,28.1
,Jacob Franczak,Long Island,F,So,6,0,2,2,0.3333,4,1,0,0,0,-1,1,10,16,38.5
,Will Hillman,Minnesota State,F,Fr,5,1,1,2,0.4,0,8,0,0,0,4,1,0,0,
,Nolan McElhaney,Long Island,D,Jr,4,1,1,2,0.5,2,6,0,0,0,1,2,0,0,
,Dalton Messina,Ohio State,F,Jr,3,0,2,2,0.6667,0,4,0,0,0,2,3,13,8,61.9
1251,Dryden McKay,Minnesota State,G,Sr,43,0,1,1,0.0233,2,0,0,0,0,0,0,0,0,
,Ryan Helliwell,Notre Dame,D,Fr,36,0,1,1,0.0278,24,22,0,0,0,-2,21,1,1,50
,Jacob Semik,Arizona State,D,Jr,34,0,1,1,0.0294,6,31,0,0,0,1,31,0,0,
,Emil Zetterquist,St. Lawrence,G,Sr,34,0,1,1,0.0294,0,0,0,0,0,0,0,0,0,
,Dorian Dawson,Brown,D,Sr,34,0,1,1,0.0294,16,23,0,0,0,-6,,,,
,Eric Dop,Boston College,G,Sr,33,0,1,1,0.0303,0,0,0,0,0,0,0,0,0,
,Tony Andreozzi,Brown,D,So,31,0,1,1,0.0323,6,33,0,0,0,-15,30,0,0,
,Yaniv Perets,Quinnipiac,G,Fr,31,0,1,1,0.0323,0,0,0,0,0,0,0,0,0,
,Hugo Blixt,Colorado College,D,Sr,31,1,0,1,0.0323,16,32,1,0,0,-8,26,0,0,
,Sean Keohan,Dartmouth,D,Jr,30,0,1,1,0.0333,22,14,0,0,0,-6,16,1,0,100
,Tyler Borsch,Dartmouth,D,So,30,0,1,1,0.0333,8,12,0,0,0,-14,26,1,3,25
,Jerry Harding,Massachusetts,F,Jr,30,1,0,1,0.0333,2,23,0,0,0,1,4,0,0,
,Isaiah Saville,Omaha,G,Jr,30,0,1,1,0.0333,0,0,0,0,0,0,0,0,0,
,Jonny Russell,Brown,F,Jr,30,1,0,1,0.0333,18,38,0,0,0,-15,17,0,0,
,Owen Savory,Mass.-Lowell,G,Sr,29,0,1,1,0.0345,2,0,0,0,0,0,0,0,0,
,Jake Barczewski,Canisius,G,Jr,29,0,1,1,0.0345,2,0,0,0,0,0,0,0,0,
,Gentry Shamburger,Boston College,F,So,29,1,0,1,0.0345,4,10,0,0,0,-7,13,26,36,41.9
