Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%,Season,Pos_Group,PtGm_pct,G_pct,A_pct,Shots_pct,PPG_pct,SHG_pct,+/-_pct,Blk_pct,FO_pct,Elite
Jimmy Jurcev,Notre Dame,D,So,32.0,0.0,5.0,5.0,0.16,12.0,29.0,0.0,0.0,0.0,-15.0,42.0,0.0,0.0,,2025-26,D,35.50983899821109,19.141323792486585,54.830053667262966,51.788908765652955,40.33989266547406,48.211091234347045,3.1305903398926653,86.13595706618963,,False
Mason Poolman,St. Thomas,D,Jr,32.0,1.0,4.0,5.0,0.16,8.0,31.0,0.0,0.0,0.0,9.0,43.0,0.0,0.0,,2025-26,D,35.50983899821109,48.837209302325576,45.796064400715565,55.54561717352415,40.33989266547406,48.211091234347045,87.11985688729875,87.47763864042933,,False
Cole Miller,St. Thomas,D,Jr,32.0,0.0,5.0,5.0,0.16,28.0,37.0,0.0,0.0,0.0,1.0,35.0,2.0,0.0,100.0,2025-26,D,35.50983899821109,19.141323792486585,54.830053667262966,65.74239713774598,40.33989266547406,48.211091234347045,59.48121645796064,73.70304114490162,84.89583333333334,False
Jaedon Kerr,Notre Dame,D,So,32.0,0.0,5.0,5.0,0.16,24.0,21.0,0.0,0.0,0.0,-8.0,33.0,0.0,0.0,,2025-26,D,35.50983899821109,19.141323792486585,54.830053667262966,37.745974955277276,40.33989266547406,48.211091234347045,12.880143112701253,69.58855098389982,,False
Grayson Dietrich,Niagara,F,Jr,31.0,1.0,4.0,5.0,0.16,18.0,32.0,1.0,0.0,0.0,-9.0,13.0,8.0,14.0,36.4,2025-26,F,19.24643584521385,19.95926680244399,37.270875763747455,39.663951120162935,27.596741344195518,43.83910386965377,11.09979633401222,65.93686354378818,24.473975636766333,False
Matthew McGroarty,Quinnipiac,F,Jr,31.0,2.0,3.0,5.0,0.16,6.0,35.0,0.0,0.0,0.0,3.0,15.0,50.0,39.0,56.2,2025-26,F,19.24643584521385,30.60081466395112,30.75356415478615,42.66802443991853,27.596741344195518,43.83910386965377,72.9633401221996,74.64358452138494,83.49944629014396,False
Dawson Good,Vermont,F,Sr,31.0,2.0,3.0,5.0,0.16,22.0,20.0,1.0,0.0,0.0,-7.0,17.0,3.0,13.0,18.8,2025-26,F,19.24643584521385,30.60081466395112,30.75356415478615,24.134419551934826,27.596741344195518,43.83910386965377,17.209775967413442,80.90631364562118,10.575858250276855,False
Jack Pechar,Northeastern,F,Fr,31.0,2.0,3.0,5.0,0.16,0.0,35.0,0.0,0.0,0.0,3.0,15.0,29.0,41.0,41.4,2025-26,F,19.24643584521385,30.60081466395112,30.75356415478615,42.66802443991853,27.596741344195518,43.83910386965377,72.9633401221996,74.64358452138494,33.77630121816168,False
Sawyer Scholl,Minnesota State,F,Jr,31.0,2.0,3.0,5.0,0.16,41.0,44.0,0.0,0.0,0.0,0.0,13.0,5.0,11.0,31.3,2025-26,F,19.24643584521385,30.60081466395112,30.75356415478615,55.397148676171085,27.596741344195518,43.83910386965377,55.75356415478615,65.93686354378818,18.826135105204873,False
Jack Henry,Northeastern,D,So,30.0,1.0,4.0,5.0,0.17,6.0,18.0,1.0,0.0,0.0,-2.0,24.0,0.0,1.0,0.0,2025-26,D,37.65652951699464,48.837209302325576,45.796064400715565,33.631484794275494,40.33989266547406,48.211091234347045,36.135957066189626,49.642218246869405,22.916666666666664,False
Thor Byfuglien,St. Cloud State,D,So,30.0,1.0,4.0,5.0,0.17,0.0,10.0,0.0,0.0,0.0,-4.0,17.0,0.0,0.0,,2025-26,D,37.65652951699464,48.837209302325576,45.796064400715565,22.450805008944545,40.33989266547406,48.211091234347045,24.955277280858677,34.436493738819316,,False
Andrew Strathmann,North Dakota,D,So,30.0,1.0,4.0,5.0,0.17,46.0,28.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,,2025-26,D,37.65652951699464,48.837209302325576,45.796064400715565,50.089445438282645,40.33989266547406,48.211091234347045,84.97316636851521,63.77459749552773,,False
Alex Carr,New Hampshire,D,Fr,30.0,0.0,5.0,5.0,0.17,20.0,51.0,0.0,0.0,0.0,-6.0,52.0,0.0,0.0,,2025-26,D,37.65652951699464,19.141323792486585,54.830053667262966,83.6314847942755,40.33989266547406,48.211091234347045,17.531305903398927,93.64937388193202,,False
Mike Brown,Lake Superior,D,Sr,29.0,1.0,4.0,5.0,0.17,25.0,35.0,0.0,0.0,0.0,9.0,50.0,0.0,1.0,0.0,2025-26,D,37.65652951699464,48.837209302325576,45.796064400715565,61.98568872987478,40.33989266547406,48.211091234347045,87.11985688729875,92.75491949910555,22.916666666666664,False
Anthony Yu,Air Force,F,So,29.0,3.0,2.0,5.0,0.17,6.0,32.0,1.0,1.0,0.0,-7.0,16.0,1.0,0.0,100.0,2025-26,F,20.977596741344197,40.52953156822811,24.185336048879837,39.663951120162935,63.951120162932796,43.83910386965377,17.209775967413442,78.30957230142566,97.67441860465115,False
Jake Bongo,Sacred Heart,F,Jr,29.0,1.0,4.0,5.0,0.17,2.0,28.0,0.0,0.0,0.0,-2.0,12.0,7.0,23.0,23.3,2025-26,F,20.977596741344197,19.95926680244399,37.270875763747455,35.13238289205703,27.596741344195518,43.83910386965377,40.42769857433808,60.437881873727086,13.2890365448505,False
Brendan Dunphy,Connecticut,D,Fr,29.0,2.0,3.0,5.0,0.17,14.0,25.0,0.0,0.0,1.0,8.0,23.0,0.0,1.0,0.0,2025-26,D,37.65652951699464,66.54740608228981,37.924865831842574,44.18604651162791,40.33989266547406,98.1216457960644,84.97316636851521,47.227191413237925,22.916666666666664,False
Antonio Fernandez,Colgate,D,Jr,29.0,3.0,2.0,5.0,0.17,22.0,26.0,0.0,0.0,0.0,-1.0,41.0,0.0,0.0,,2025-26,D,37.65652951699464,78.26475849731663,29.785330948121647,46.422182468694096,40.33989266547406,48.211091234347045,43.559928443649376,84.25760286225402,,False
Samuel Belanger,Lake Superior,D,Fr,29.0,2.0,3.0,5.0,0.17,18.0,30.0,1.0,0.0,0.0,2.0,16.0,0.0,0.0,,2025-26,D,37.65652951699464,66.54740608228981,37.924865831842574,53.84615384615385,40.33989266547406,48.211091234347045,64.93738819320215,32.826475849731665,,False
Trevor Russell,RPI,D,Gr,29.0,3.0,2.0,5.0,0.17,18.0,17.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,,2025-26,D,37.65652951699464,78.26475849731663,29.785330948121647,32.73703041144901,40.33989266547406,48.211091234347045,64.93738819320215,71.824686940966,,False
Jacob Slipec,Omaha,F,Sr,29.0,3.0,2.0,5.0,0.17,10.0,44.0,0.0,0.0,1.0,-5.0,15.0,6.0,25.0,19.4,2025-26,F,20.977596741344197,40.52953156822811,24.185336048879837,55.397148676171085,27.596741344195518,92.31160896130346,25.15274949083503,74.64358452138494,10.852713178294573,False
Charles Panchisin,Air Force,F,Fr,28.0,2.0,3.0,5.0,0.18,6.0,29.0,0.0,0.0,0.0,-6.0,1.0,5.0,0.0,100.0,2025-26,F,22.454175152749492,30.60081466395112,30.75356415478615,36.354378818737274,27.596741344195518,43.83910386965377,20.977596741344197,5.753564154786151,97.67441860465115,False
Connor Gengle,Lindenwood,D,Fr,28.0,2.0,3.0,5.0,0.18,6.0,27.0,0.0,0.0,0.0,-7.0,19.0,0.0,0.0,,2025-26,D,39.62432915921288,66.54740608228981,37.924865831842574,48.479427549194995,40.33989266547406,48.211091234347045,15.11627906976744,39.087656529517,,False
Matthew Cataldo,Brown,F,Fr,28.0,3.0,2.0,5.0,0.18,23.0,41.0,1.0,0.0,1.0,-6.0,21.0,6.0,10.0,37.5,2025-26,F,22.454175152749492,40.52953156822811,24.185336048879837,51.62932790224033,27.596741344195518,92.31160896130346,20.977596741344197,89.76578411405295,26.799557032115175,False
Jaksen Panzer,Bemidji State,F,So,28.0,0.0,5.0,5.0,0.18,2.0,49.0,0.0,0.0,0.0,-1.0,12.0,49.0,62.0,44.1,2025-26,F,22.454175152749492,7.281059063136457,43.94093686354379,63.23828920570265,27.596741344195518,43.83910386965377,47.657841140529534,60.437881873727086,39.64562569213732,False
Garrett Valk,Long Island,D,Jr,28.0,1.0,4.0,5.0,0.18,30.0,28.0,0.0,0.0,0.0,-6.0,31.0,0.0,1.0,0.0,2025-26,D,39.62432915921288,48.837209302325576,45.796064400715565,50.089445438282645,40.33989266547406,48.211091234347045,17.531305903398927,66.01073345259391,22.916666666666664,False
Thomas Weis,Ohio State,F,Jr,28.0,1.0,4.0,5.0,0.18,12.0,35.0,0.0,1.0,0.0,-4.0,13.0,4.0,0.0,100.0,2025-26,F,22.454175152749492,19.95926680244399,37.270875763747455,42.66802443991853,63.951120162932796,43.83910386965377,29.582484725050918,65.93686354378818,97.67441860465115,False
Cal Mell,Union,D,Sr,27.0,0.0,5.0,5.0,0.19,2.0,9.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,,2025-26,D,42.30769230769231,19.141323792486585,54.830053667262966,20.930232558139537,40.33989266547406,48.211091234347045,59.48121645796064,21.82468694096601,,False
Connor Levis,Bowling Green,F,Fr,27.0,4.0,1.0,5.0,0.19,6.0,19.0,1.0,0.0,1.0,-3.0,13.0,86.0,72.0,54.4,2025-26,F,23.574338085539715,49.94908350305499,15.987780040733199,22.55600814663951,27.596741344195518,92.31160896130346,34.623217922606926,65.93686354378818,78.3499446290144,False
Jack O'Brien,Cornell,D,Sr,27.0,0.0,5.0,5.0,0.19,4.0,15.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,,2025-26,D,42.30769230769231,19.141323792486585,54.830053667262966,30.67978533094812,40.33989266547406,48.211091234347045,89.26654740608228,51.699463327370296,,False
Michael Hagens,Boston College,D,So,27.0,0.0,5.0,5.0,0.19,6.0,18.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0,2025-26,D,42.30769230769231,19.141323792486585,54.830053667262966,33.631484794275494,40.33989266547406,48.211091234347045,51.699463327370296,17.08407871198569,84.89583333333334,False
Max Strand,Vermont,F,So,27.0,4.0,1.0,5.0,0.19,6.0,39.0,0.0,2.0,0.0,-22.0,13.0,58.0,71.0,45.0,2025-26,F,23.574338085539715,49.94908350305499,15.987780040733199,48.217922606924645,76.9857433808554,43.83910386965377,0.20366598778004072,65.93686354378818,42.524916943521596,False
Camden Shasby,Alaska-Anchorage,D,Fr,27.0,2.0,3.0,5.0,0.19,8.0,27.0,0.0,1.0,0.0,-21.0,21.0,0.0,0.0,,2025-26,D,42.30769230769231,66.54740608228981,37.924865831842574,48.479427549194995,85.77817531305904,48.211091234347045,0.9838998211091234,42.6654740608229,,False
Owen Dyer,Brown,D,Fr,26.0,0.0,5.0,5.0,0.19,8.0,35.0,0.0,0.0,0.0,-13.0,34.0,0.0,0.0,,2025-26,D,42.30769230769231,19.141323792486585,54.830053667262966,61.98568872987478,40.33989266547406,48.211091234347045,5.366726296958855,71.824686940966,,False
Lachlan Getz,Holy Cross,D,Sr,26.0,0.0,5.0,5.0,0.19,50.0,22.0,0.0,0.0,0.0,9.0,40.0,0.0,0.0,,2025-26,D,42.30769230769231,19.141323792486585,54.830053667262966,39.803220035778175,40.33989266547406,48.211091234347045,87.11985688729875,82.46869409660107,,False
Daniel Sambuco,Vermont,F,Jr,26.0,5.0,0.0,5.0,0.19,16.0,45.0,1.0,0.0,0.0,-11.0,21.0,3.0,2.0,60.0,2025-26,F,23.574338085539715,58.85947046843177,5.753564154786151,56.924643584521384,27.596741344195518,43.83910386965377,6.822810590631365,89.76578411405295,88.53820598006644,False
Alex Rybakov,Providence,D,Fr,26.0,3.0,2.0,5.0,0.19,10.0,25.0,1.0,0.0,0.0,8.0,13.0,0.0,0.0,,2025-26,D,42.30769230769231,78.26475849731663,29.785330948121647,44.18604651162791,40.33989266547406,48.211091234347045,84.97316636851521,27.72808586762075,,False
Cal Thomas,Minnesota,D,Sr,26.0,1.0,4.0,5.0,0.19,6.0,28.0,0.0,0.0,0.0,-8.0,68.0,0.0,0.0,,2025-26,D,42.30769230769231,48.837209302325576,45.796064400715565,50.089445438282645,40.33989266547406,48.211091234347045,12.880143112701253,99.10554561717353,,False
Chris Able,Ohio State,D,So,26.0,0.0,5.0,5.0,0.19,6.0,10.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,100.0,2025-26,D,42.30769230769231,19.141323792486585,54.830053667262966,22.450805008944545,40.33989266547406,48.211091234347045,59.48121645796064,60.91234347048301,84.89583333333334,False
William Bishop,Clarkson,D,Fr,25.0,1.0,4.0,5.0,0.2,20.0,17.0,1.0,0.0,0.0,-3.0,15.0,0.0,0.0,,2025-26,D,45.43828264758497,48.837209302325576,45.796064400715565,32.73703041144901,40.33989266547406,48.211091234347045,29.874776386404296,31.305903398926656,,False
Maddox Fleming,Notre Dame,F,Jr,25.0,1.0,4.0,5.0,0.2,4.0,27.0,0.0,0.0,0.0,-9.0,5.0,20.0,31.0,39.2,2025-26,F,24.643584521384927,19.95926680244399,37.270875763747455,33.604887983706725,27.596741344195518,43.83910386965377,11.09979633401222,22.861507128309572,29.12513842746401,False
Joshua Schenk,Dartmouth,F,So,24.0,3.0,2.0,5.0,0.21,10.0,17.0,0.0,0.0,0.0,-1.0,22.0,11.0,17.0,39.3,2025-26,F,25.865580448065174,40.52953156822811,24.185336048879837,20.061099796334013,27.596741344195518,43.83910386965377,47.657841140529534,92.10794297352342,29.2358803986711,False
Owen Dubois,Air Force,F,Jr,24.0,1.0,4.0,5.0,0.21,6.0,21.0,0.0,0.0,0.0,-7.0,11.0,134.0,152.0,46.9,2025-26,F,25.865580448065174,19.95926680244399,37.270875763747455,25.56008146639511,27.596741344195518,43.83910386965377,17.209775967413442,54.378818737270876,48.117386489479514,False
Tyler Hennen,Augustana,F,So,24.0,1.0,4.0,5.0,0.21,4.0,25.0,0.0,1.0,0.0,-3.0,10.0,1.0,3.0,25.0,2025-26,F,25.865580448065174,19.95926680244399,37.270875763747455,31.160896130346234,63.951120162932796,43.83910386965377,34.623217922606926,48.42158859470469,14.451827242524917,False
Ryan Shostak,Brown,F,Sr,23.0,2.0,3.0,5.0,0.22,8.0,23.0,0.0,0.0,0.0,-4.0,19.0,141.0,147.0,49.0,2025-26,F,26.83299389002037,30.60081466395112,30.75356415478615,28.462321792260692,27.596741344195518,43.83910386965377,29.582484725050918,86.15071283095723,55.86932447397564,False
Charlie Leddy,Quinnipiac,D,Jr,23.0,1.0,4.0,5.0,0.22,10.0,28.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,,2025-26,D,49.01610017889087,48.837209302325576,45.796064400715565,50.089445438282645,40.33989266547406,48.211091234347045,93.47048300536672,49.642218246869405,,False
Nathan King,Merrimack,D,So,23.0,3.0,2.0,5.0,0.22,2.0,18.0,2.0,0.0,0.0,11.0,15.0,0.0,0.0,,2025-26,D,49.01610017889087,78.26475849731663,29.785330948121647,33.631484794275494,40.33989266547406,48.211091234347045,90.87656529516994,31.305903398926656,,False
Drake Murray,Harvard,D,Fr,23.0,0.0,5.0,5.0,0.22,2.0,27.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,,2025-26,D,49.01610017889087,19.141323792486585,54.830053667262966,48.479427549194995,40.33989266547406,48.211091234347045,59.48121645796064,32.826475849731665,,False
Callum Gau,Augustana,F,Jr,22.0,0.0,5.0,5.0,0.23,4.0,15.0,0.0,0.0,0.0,2.0,11.0,98.0,96.0,50.5,2025-26,F,27.64765784114053,7.281059063136457,43.94093686354379,18.43177189409369,27.596741344195518,43.83910386965377,68.73727087576374,54.378818737270876,66.50055370985604,False
Jimmy Goffredo,RPI,D,Jr,22.0,1.0,4.0,5.0,0.23,27.0,26.0,1.0,0.0,0.0,-6.0,22.0,0.0,0.0,,2025-26,D,51.43112701252236,48.837209302325576,45.796064400715565,46.422182468694096,40.33989266547406,48.211091234347045,17.531305903398927,45.08050089445438,,False
Jack Silich,Ferris State,F,So,21.0,3.0,2.0,5.0,0.24,8.0,27.0,0.0,0.0,0.0,-2.0,7.0,2.0,1.0,66.7,2025-26,F,28.76782077393075,40.52953156822811,24.185336048879837,33.604887983706725,27.596741344195518,43.83910386965377,40.42769857433808,31.975560081466398,92.58028792912513,False
Carter Theissen,Augustana,D,So,21.0,1.0,4.0,5.0,0.24,4.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,2025-26,D,53.04114490161002,48.837209302325576,45.796064400715565,28.264758497316638,40.33989266547406,48.211091234347045,51.699463327370296,23.881932021466906,,False
DJ Hart,Union,D,Jr,21.0,1.0,4.0,5.0,0.24,22.0,34.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,,2025-26,D,53.04114490161002,48.837209302325576,45.796064400715565,60.01788908765653,40.33989266547406,48.211091234347045,77.37030411449017,55.72450805008945,,False
William Fleet,Alaska,D,Fr,20.0,2.0,3.0,5.0,0.25,29.0,16.0,1.0,0.0,0.0,-4.0,21.0,0.0,0.0,,2025-26,D,55.18783542039356,66.54740608228981,37.924865831842574,31.84257602862254,40.33989266547406,48.211091234347045,24.955277280858677,42.6654740608229,,False
David Klee,North Dakota,F,Fr,20.0,2.0,3.0,5.0,0.25,14.0,38.0,0.0,0.0,0.0,3.0,7.0,67.0,81.0,45.3,2025-26,F,30.24439918533605,30.60081466395112,30.75356415478615,46.435845213849284,27.596741344195518,43.83910386965377,72.9633401221996,31.975560081466398,43.63233665559247,False
Holden Doell,Ferris State,F,Jr,20.0,2.0,3.0,5.0,0.25,10.0,14.0,0.0,0.0,0.0,-9.0,8.0,55.0,76.0,42.0,2025-26,F,30.24439918533605,30.60081466395112,30.75356415478615,17.515274949083505,27.596741344195518,43.83910386965377,11.09979633401222,37.372708757637476,35.326688815060905,False
Bruno Idzan,Wisconsin,F,Fr,20.0,2.0,3.0,5.0,0.25,14.0,39.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,2025-26,F,30.24439918533605,30.60081466395112,30.75356415478615,48.217922606924645,27.596741344195518,43.83910386965377,72.9633401221996,14.205702647657843,,False
Ryan O'Connell,Merrimack,F,So,20.0,3.0,2.0,5.0,0.25,6.0,23.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,2025-26,F,30.24439918533605,40.52953156822811,24.185336048879837,28.462321792260692,27.596741344195518,43.83910386965377,68.73727087576374,31.975560081466398,4.4296788482834994,False
Cameron Briere,Omaha,F,Fr,19.0,2.0,3.0,5.0,0.26,2.0,27.0,0.0,1.0,0.0,-2.0,7.0,2.0,3.0,40.0,2025-26,F,31.924643584521384,30.60081466395112,30.75356415478615,33.604887983706725,63.951120162932796,43.83910386965377,40.42769857433808,31.975560081466398,31.33997785160576,False
Brady McIsaac,Lindenwood,F,Fr,19.0,2.0,3.0,5.0,0.26,4.0,27.0,1.0,0.0,0.0,-3.0,5.0,22.0,25.0,46.8,2025-26,F,31.924643584521384,30.60081466395112,30.75356415478615,33.604887983706725,27.596741344195518,43.83910386965377,34.623217922606926,22.861507128309572,47.840531561461795,False
Luke Devlin,Cornell,F,Jr,19.0,3.0,2.0,5.0,0.26,8.0,30.0,1.0,0.0,0.0,3.0,9.0,1.0,1.0,50.0,2025-26,F,31.924643584521384,40.52953156822811,24.185336048879837,37.57637474541752,27.596741344195518,43.83910386965377,72.9633401221996,42.973523421588595,61.57253599114064,False
Oliver Genest,Air Force,F,Fr,19.0,4.0,1.0,5.0,0.26,8.0,17.0,0.0,0.0,0.0,-5.0,3.0,1.0,3.0,25.0,2025-26,F,31.924643584521384,49.94908350305499,15.987780040733199,20.061099796334013,27.596741344195518,43.83910386965377,25.15274949083503,14.205702647657843,14.451827242524917,False
Alexi Sylvestre,Bemidji State,F,So,19.0,1.0,4.0,5.0,0.26,4.0,32.0,0.0,0.0,0.0,-6.0,5.0,33.0,34.0,49.3,2025-26,F,31.924643584521384,19.95926680244399,37.270875763747455,39.663951120162935,27.596741344195518,43.83910386965377,20.977596741344197,22.861507128309572,56.755260243632335,False
Jack Babbage,St. Lawrence,D,Sr,19.0,0.0,5.0,5.0,0.26,2.0,24.0,0.0,0.0,0.0,-5.0,12.0,0.0,0.0,,2025-26,D,57.78175313059034,19.141323792486585,54.830053667262966,42.84436493738819,40.33989266547406,48.211091234347045,20.66189624329159,26.29695885509839,,False
Niall Crocker,Ohio State,F,Fr,18.0,1.0,4.0,5.0,0.28,4.0,19.0,0.0,0.0,0.0,-1.0,2.0,2.0,2.0,50.0,2025-26,F,34.57230142566192,19.95926680244399,37.270875763747455,22.55600814663951,27.596741344195518,43.83910386965377,47.657841140529534,9.826883910386966,61.57253599114064,False
Mathieu Cobetto-Roy,RIT,F,So,18.0,1.0,4.0,5.0,0.28,8.0,23.0,0.0,0.0,0.0,-1.0,4.0,22.0,13.0,62.9,2025-26,F,34.57230142566192,19.95926680244399,37.270875763747455,28.462321792260692,27.596741344195518,43.83910386965377,47.657841140529534,18.177189409368637,90.58693244739756,False
John McNelis,Boston University,F,Fr,17.0,1.0,4.0,5.0,0.29,6.0,14.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,50.0,2025-26,F,36.15071283095723,19.95926680244399,37.270875763747455,17.515274949083505,27.596741344195518,43.83910386965377,77.13849287169042,14.205702647657843,61.57253599114064,False
Joseph Henneberry,Merrimack,F,Fr,17.0,2.0,3.0,5.0,0.29,14.0,21.0,0.0,0.0,0.0,1.0,9.0,3.0,3.0,50.0,2025-26,F,36.15071283095723,30.60081466395112,30.75356415478615,25.56008146639511,27.596741344195518,43.83910386965377,63.23828920570265,42.973523421588595,61.57253599114064,False
Luca Leighton,Long Island,F,So,17.0,3.0,2.0,5.0,0.29,18.0,23.0,2.0,0.0,0.0,-1.0,15.0,3.0,2.0,60.0,2025-26,F,36.15071283095723,40.52953156822811,24.185336048879837,28.462321792260692,27.596741344195518,43.83910386965377,47.657841140529534,74.64358452138494,88.53820598006644,False
Pierce Patterson,Army,D,Jr,17.0,0.0,5.0,5.0,0.29,4.0,11.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,,2025-26,D,63.59570661896243,19.141323792486585,54.830053667262966,24.597495527728086,40.33989266547406,48.211091234347045,59.48121645796064,29.248658318425758,,False
Jacob Terpstra,Alaska-Anchorage,F,Fr,15.0,3.0,2.0,5.0,0.33,6.0,27.0,0.0,1.0,0.0,-6.0,8.0,75.0,76.0,49.7,2025-26,F,42.4643584521385,40.52953156822811,24.185336048879837,33.604887983706725,63.951120162932796,43.83910386965377,20.977596741344197,37.372708757637476,57.36434108527132,False
Aaron Reierson,Alaska-Anchorage,F,Fr,15.0,1.0,4.0,5.0,0.33,10.0,19.0,0.0,0.0,0.0,-9.0,8.0,0.0,3.0,0.0,2025-26,F,42.4643584521385,19.95926680244399,37.270875763747455,22.55600814663951,27.596741344195518,43.83910386965377,11.09979633401222,37.372708757637476,4.4296788482834994,False
Ryan Kusler,Western Michigan,F,So,11.0,0.0,5.0,5.0,0.45,2.0,7.0,0.0,0.0,0.0,4.0,1.0,56.0,42.0,57.1,2025-26,F,58.604887983706725,7.281059063136457,43.94093686354379,10.234215885947046,27.596741344195518,43.83910386965377,77.13849287169042,5.753564154786151,85.04983388704319,False
Nick Young,Union,D,Sr,32.0,1.0,3.0,4.0,0.13,26.0,56.0,0.0,0.0,0.0,5.0,47.0,0.0,0.0,,2025-26,D,28.711985688729875,48.837209302325576,37.924865831842574,87.65652951699462,40.33989266547406,48.211091234347045,77.37030411449017,90.69767441860465,,False
Simone Dadiè,Colgate,F,So,32.0,2.0,2.0,4.0,0.13,18.0,49.0,0.0,0.0,0.0,-10.0,15.0,2.0,0.0,100.0,2025-26,F,14.918533604887985,30.60081466395112,24.185336048879837,63.23828920570265,27.596741344195518,43.83910386965377,8.5030549898167,74.64358452138494,97.67441860465115,False
Dashel Oliver,Notre Dame,F,Fr,32.0,1.0,3.0,4.0,0.13,12.0,25.0,0.0,0.0,0.0,-11.0,8.0,3.0,1.0,75.0,2025-26,F,14.918533604887985,19.95926680244399,30.75356415478615,31.160896130346234,27.596741344195518,43.83910386965377,6.822810590631365,37.372708757637476,94.85049833887044,False
Beau Janzig,Air Force,D,So,32.0,1.0,3.0,4.0,0.13,6.0,37.0,0.0,0.0,0.0,-4.0,29.0,0.0,1.0,0.0,2025-26,D,28.711985688729875,48.837209302325576,37.924865831842574,65.74239713774598,40.33989266547406,48.211091234347045,24.955277280858677,60.91234347048301,22.916666666666664,False
Joey Pierce,Minnesota-Duluth,D,Sr,32.0,3.0,1.0,4.0,0.13,10.0,59.0,0.0,0.0,0.0,-6.0,59.0,0.0,0.0,,2025-26,D,28.711985688729875,78.26475849731663,20.75134168157424,89.71377459749553,40.33989266547406,48.211091234347045,17.531305903398927,97.22719141323792,,False
Shaun McEwen,Miami,D,Fr,31.0,0.0,4.0,4.0,0.13,20.0,32.0,0.0,0.0,0.0,-5.0,25.0,0.0,0.0,,2025-26,D,28.711985688729875,19.141323792486585,45.796064400715565,56.61896243291592,40.33989266547406,48.211091234347045,20.66189624329159,51.699463327370296,,False
Trey Funk,Canisius,F,Jr,31.0,2.0,2.0,4.0,0.13,18.0,27.0,1.0,1.0,0.0,-6.0,8.0,120.0,145.0,45.3,2025-26,F,14.918533604887985,30.60081466395112,24.185336048879837,33.604887983706725,63.951120162932796,43.83910386965377,20.977596741344197,37.372708757637476,43.63233665559247,False
